Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000156502,1095.89798,-0.1733037,0.141905022,-1.221265441,0.221985534,0.490938012
ENSG00000156504,679.4244782,-0.176637522,0.101905807,-1.733341088,0.083035062,0.281022804
ENSG00000156508,357551.2387,-0.05768967,0.095605949,-0.603410886,0.546235382,0.772324306
ENSG00000156510,2914.638361,-0.463184691,0.159584723,-2.902437541,0.00370271,0.037474448
ENSG00000156515,4463.556508,0.085510885,0.122755697,0.696594024,0.486056897,0.730394501
ENSG00000156521,503.8415745,-0.08887493,0.096014252,-0.925643102,0.354631486,0.628536145
ENSG00000156531,1284.656017,-0.235252441,0.112065645,-2.099237828,0.035795941,0.170929244
ENSG00000156535,2208.497918,0.027544144,0.209159927,0.131689396,0.895229973,0.958557036
ENSG00000156574,17.15419689,3.464191466,0.704437709,4.917668973,8.76E-07,6.79E-05
ENSG00000156587,1478.468722,-0.012524561,0.235296052,-0.053228948,0.957549491,0.982245633
ENSG00000156599,8889.09201,0.105425044,0.068102078,1.548044438,0.121611598,0.351688127
ENSG00000156603,717.4690262,0.129448432,0.082551072,1.568101161,0.116857526,0.342998656
ENSG00000156639,10632.8679,-0.006925664,0.052598319,-0.131670819,0.895244667,0.958557036
ENSG00000156642,6178.996988,0.140025538,0.0993167,1.409889154,0.158572416,0.409999654
ENSG00000156650,1408.156934,-0.063387261,0.110784228,-0.572168636,0.567207734,0.78643666
ENSG00000156671,3333.325513,-0.121188215,0.121314011,-0.998963054,0.317812589,0.592986513
ENSG00000156675,22574.75956,-0.094001621,0.122196512,-0.769265994,0.44173542,0.697096679
ENSG00000156687,32.17437805,-0.811587319,0.499487882,-1.624838857,0.104196899,0.320328268
ENSG00000156697,640.3493165,-0.177559171,0.118398212,-1.499677814,0.13369788,0.370667225
ENSG00000156709,1896.841293,-0.009120555,0.078959034,-0.115509959,0.908040927,0.963669438
ENSG00000156711,5681.45861,0.086765971,0.116794733,0.742892838,0.457546562,0.707820644
ENSG00000156735,1291.793318,0.117482601,0.115865848,1.013953669,0.31060486,0.586297322
ENSG00000156787,189.6739291,-0.471134674,0.2354215,-2.001238942,0.045366646,0.198103209
ENSG00000156795,425.2225966,-0.215965324,0.194039463,-1.112996916,0.265709754,0.540661323
ENSG00000156802,1838.038987,-0.412910646,0.129102222,-3.198323301,0.001382292,0.018887201
ENSG00000156804,391.6887353,-0.274906449,0.140119975,-1.961936187,0.049769914,0.20865709
ENSG00000156831,488.4919485,0.098158041,0.141339217,0.69448553,0.487377773,0.731069025
ENSG00000156853,785.1029141,0.217795281,0.177415924,1.227597139,0.219598236,0.48789582
ENSG00000156858,1522.690331,0.1694642,0.114884765,1.475079836,0.140191081,0.381782642
ENSG00000156860,6369.415254,0.218743395,0.120133384,1.820837699,0.068631532,0.252129385
ENSG00000156869,1695.554682,-0.182857924,0.19464772,-0.939430087,0.347509972,0.622739824
ENSG00000156873,1387.154351,0.170892106,0.087965745,1.942711971,0.052050969,0.214346032
ENSG00000156875,1970.543991,0.122771011,0.157779097,0.778119619,0.436498498,0.692946066
ENSG00000156876,329.1279909,-0.325173693,0.159232659,-2.042129397,0.041138698,0.186486198
ENSG00000156928,1152.484416,-0.025247646,0.071961284,-0.35085041,0.725700576,0.877340971
ENSG00000156931,1887.382441,-0.263003377,0.121252605,-2.169053408,0.030078629,0.153979729
ENSG00000156958,509.619958,0.187380388,0.183215268,1.022733479,0.306433878,0.582351654
ENSG00000156966,771.4044547,0.055929371,0.159293347,0.351109274,0.725506371,0.877340971
ENSG00000156968,404.6721375,-1.721178928,0.306784702,-5.610380554,2.02E-08,2.95E-06
ENSG00000156970,182.6525858,-0.169718302,0.321900872,-0.527237783,0.598028474,0.806558381
ENSG00000156973,479.976374,0.117911821,0.098275347,1.199810786,0.230212834,0.500632249
ENSG00000156976,16093.59264,-0.167140145,0.108946055,-1.53415509,0.124991503,0.357007106
ENSG00000156983,1487.454601,0.159362331,0.087976374,1.811421907,0.070075567,0.255454436
ENSG00000156990,1563.817711,0.065416496,0.103173486,0.634043672,0.526052321,0.75942039
ENSG00000157005,620.066449,3.219689644,1.122119663,2.8692926,0.00411391,0.040332144
ENSG00000157014,1744.627159,0.32555304,0.105719974,3.0793901,0.002074249,0.025143221
ENSG00000157020,13901.38295,0.305779512,0.051090029,5.985111316,2.16E-09,4.54E-07
ENSG00000157036,355.3354977,-0.055864353,0.208605582,-0.267798936,0.788854089,0.910144453
ENSG00000157045,1109.16581,0.179306173,0.096904492,1.850339133,0.064264686,0.242528509
ENSG00000157064,46.58859739,0.008876873,0.473244444,0.018757479,0.985034575,0.994622371
ENSG00000157077,3073.18346,-0.246360141,0.062871694,-3.918458748,8.91E-05,0.002516004
ENSG00000157106,9730.613517,-0.182132275,0.077248872,-2.357733764,0.018386875,0.110874283
ENSG00000157107,1159.874447,-0.336519659,0.140341397,-2.397864534,0.016490963,0.103341859
ENSG00000157110,5079.22079,0.102980701,0.08715443,1.181588833,0.237368886,0.509671846
ENSG00000157111,19.59994841,-0.105859966,0.444620817,-0.238090439,0.81181095,0.922497177
ENSG00000157131,23.89293926,-1.092375327,0.38722556,-2.821031047,0.004786957,0.044672423
ENSG00000157150,250.2814006,0.456718544,0.147479209,3.096833431,0.001955997,0.024069561
ENSG00000157152,32.05065075,0.230091114,0.404941645,0.568208079,0.569893687,0.787715009
ENSG00000157168,2977.262979,-0.229011682,0.11842641,-1.933788938,0.053139083,0.217126019
ENSG00000157181,1942.899164,-0.315000412,0.138607874,-2.272601132,0.023050227,0.129131933
ENSG00000157184,1200.885301,-0.183816603,0.075025818,-2.450044617,0.014283851,0.093853385
ENSG00000157191,4336.14417,0.162667693,0.086875333,1.872426699,0.061147594,0.235141492
ENSG00000157193,275.5456536,0.373865786,0.158908673,2.352708493,0.018637238,0.111874316
ENSG00000157212,964.609321,0.134845213,0.070227448,1.920121223,0.054842589,0.221242668
ENSG00000157214,197.1049497,-0.296188778,0.235784362,-1.256185,0.209048904,0.475287919
ENSG00000157216,3891.283217,0.218568987,0.089758902,2.435067509,0.014889012,0.096594586
ENSG00000157224,2421.497768,0.091681669,0.086225228,1.063281255,0.287654423,0.563342978
ENSG00000157227,50279.75751,0.292664157,0.117194452,2.497252663,0.012515974,0.086693529
ENSG00000157240,436.7263183,0.349924209,0.132902469,2.632939858,0.008464934,0.066187471
ENSG00000157259,2666.040075,0.108141994,0.103453831,1.045316481,0.295876723,0.572893637
ENSG00000157303,356.6736958,0.48386092,0.25155,1.923517871,0.054415044,0.219965482
ENSG00000157306,57.57213385,-0.073170233,0.360613449,-0.202904891,0.839209371,0.934370882
ENSG00000157322,37.27597665,-0.104385987,0.485887858,-0.214835553,0.829895532,0.931485562
ENSG00000157326,411.6690239,0.281064213,0.090278304,3.113308511,0.001850025,0.023054822
ENSG00000157349,2017.62056,0.067716805,0.073825365,0.917256614,0.359008187,0.632669933
ENSG00000157350,2391.857423,0.296587605,0.173878049,1.70572195,0.088059861,0.290895162
ENSG00000157353,1047.868287,-0.287427183,0.126163702,-2.278208226,0.022714174,0.127730543
ENSG00000157368,22.64149241,0.662968682,0.391485156,1.693470802,0.090365888,0.294986926
ENSG00000157379,703.6315608,0.080206594,0.076527453,1.04807609,0.294603551,0.57199251
ENSG00000157388,1456.28145,-0.25994604,0.251505148,-1.03356151,0.301341201,0.578340437
ENSG00000157399,1254.512954,-0.196505533,0.119360967,-1.646313184,0.099699296,0.311874921
ENSG00000157404,3459.179145,-0.306688286,0.139042641,-2.205713892,0.027404039,0.144677866
ENSG00000157423,29.9024929,-0.741465757,0.534009391,-1.388488236,0.164988425,0.419895658
ENSG00000157426,521.3667482,-0.517058018,0.165562875,-3.123031168,0.001789988,0.022507931
ENSG00000157429,104.7810832,-0.129799833,0.275358782,-0.471384396,0.637366257,0.829888112
ENSG00000157445,106.2683155,0.468327249,0.287430464,1.62935843,0.103237163,0.318549665
ENSG00000157450,2228.418991,-0.002858634,0.087533784,-0.032657488,0.973947725,0.989767063
ENSG00000157456,183.1011072,-0.156543149,0.26849049,-0.583049139,0.559860221,0.780626349
ENSG00000157483,4249.310418,-0.00580674,0.154216077,-0.037653274,0.969964132,0.988241306
ENSG00000157500,5035.212306,0.043719987,0.094006684,0.465073177,0.641879053,0.831419878
ENSG00000157502,3267.549162,0.124312419,0.088839543,1.399291527,0.161725579,0.414786476
ENSG00000157510,247.7073304,-0.767963433,0.254943163,-3.012292717,0.002592824,0.029575775
ENSG00000157514,14691.28372,0.425251954,0.12671134,3.356068643,0.000790589,0.012674292
ENSG00000157538,4491.345653,0.026094949,0.051045239,0.511212193,0.609202481,0.813379219
ENSG00000157540,4625.2507,-0.033180376,0.049404177,-0.671610739,0.50183154,0.741200386
ENSG00000157542,36.34380652,-1.969075041,0.601091004,-3.275835153,0.0010535,0.015647282
ENSG00000157551,51.56487099,-0.430629878,0.659891665,-0.652576629,0.514029257,0.750374215
ENSG00000157554,121.0887616,1.88332499,0.47560843,3.959822558,7.50E-05,0.002186802
ENSG00000157557,8232.123303,0.322417641,0.114866894,2.806880467,0.00500238,0.045937965
ENSG00000157570,2897.715581,0.191793937,0.081803799,2.344560288,0.019049531,0.113224774
ENSG00000157578,48.72441488,-0.320673672,0.311655731,-1.028935585,0.303509945,0.580255861
ENSG00000157593,5062.472526,0.116353904,0.078895303,1.474788733,0.140269351,0.381782642
ENSG00000157600,4226.660952,-0.053082521,0.117934569,-0.450101453,0.652637289,0.838011453
ENSG00000157601,3175.359622,-0.300291007,0.421895084,-0.711767021,0.476609058,0.722508873
ENSG00000157613,12254.59873,-0.080617551,0.08641033,-0.932961956,0.350839612,0.625145627
ENSG00000157617,1645.914433,-0.246841045,0.110230445,-2.23931823,0.025135218,0.13676117
ENSG00000157625,5788.890002,-0.136343841,0.112117178,-1.216083411,0.223953149,0.49305276
ENSG00000157637,7506.882739,0.354274536,0.065390053,5.417865891,6.03E-08,6.99E-06
ENSG00000157653,46.28426793,-0.661088734,0.316884309,-2.086214799,0.03695917,0.174440164
ENSG00000157654,18584.26576,0.2913503,0.078589826,3.707226701,0.000209541,0.004824649
ENSG00000157657,1562.265746,0.066119109,0.150525187,0.439256115,0.660475969,0.842394136
ENSG00000157680,169.0975588,-0.505575454,0.41537445,-1.217155878,0.223544914,0.492676865
ENSG00000157693,1034.032399,-0.167156115,0.186875716,-0.894477457,0.371066486,0.641772816
ENSG00000157703,115.6667109,0.090013549,0.213251422,0.422100582,0.672951603,0.848884797
ENSG00000157734,41.9404258,0.428401813,0.342736244,1.249946046,0.211319257,0.478134606
ENSG00000157741,2992.774834,-0.249685166,0.128639822,-1.940963232,0.052262737,0.214817789
ENSG00000157764,2215.952114,-0.226758722,0.087840666,-2.581477706,0.009837835,0.073569355
ENSG00000157765,3656.431355,-0.56548069,0.255522928,-2.213033068,0.026895366,0.143011694
ENSG00000157766,25.57374597,-0.112135045,0.68028276,-0.164835935,0.869073119,0.947716573
ENSG00000157778,1399.730114,0.316357627,0.091330315,3.463884124,0.000532436,0.009509762
ENSG00000157796,1102.607633,-0.178267831,0.14936202,-1.193528522,0.232662449,0.504422366
ENSG00000157800,3246.640806,0.038931817,0.082990346,0.469112593,0.638989158,0.830407926
ENSG00000157823,2356.32529,-0.104294716,0.079939885,-1.304664328,0.192007173,0.456569067
ENSG00000157827,4496.973483,-0.200052087,0.089286846,-2.240554963,0.025054917,0.136547001
ENSG00000157833,406.9546256,0.29425145,0.204353652,1.439912852,0.149892056,0.397049282
ENSG00000157837,3491.860692,-0.251995249,0.105436866,-2.390010798,0.016847877,0.104718396
ENSG00000157851,38.062313,-0.412593335,0.522243248,-0.790040536,0.429504095,0.688000859
ENSG00000157869,497.1778068,0.177165201,0.189835847,0.933254727,0.350688464,0.62506403
ENSG00000157870,739.5056283,0.1465554,0.096801856,1.513973043,0.130032677,0.365381583
ENSG00000157881,1455.530062,0.033067218,0.088390828,0.374102363,0.708328161,0.868955182
ENSG00000157895,778.4170918,-0.090887552,0.100282326,-0.906316756,0.364768219,0.636720733
ENSG00000157911,1220.422672,0.050028001,0.073678533,0.679003759,0.49713548,0.737846313
ENSG00000157916,7874.263489,0.105253019,0.070120569,1.501029155,0.133348021,0.370292863
ENSG00000157927,58.1735121,0.432301857,0.566619932,0.762948553,0.445494078,0.699184423
ENSG00000157933,6126.912164,0.212586747,0.065755577,3.232984269,0.001225043,0.01732829
ENSG00000157954,6314.707373,0.133171965,0.044664044,2.981636957,0.002867118,0.031630524
ENSG00000157978,1890.357865,0.325081122,0.136378011,2.383676954,0.017140642,0.105790546
ENSG00000157985,4022.420139,-0.068744673,0.09287713,-0.740167922,0.459198109,0.708836218
ENSG00000157992,308.5659944,-0.300465338,0.158304501,-1.898021452,0.057693256,0.227801832
ENSG00000158006,1633.419818,0.035390211,0.089278653,0.396401713,0.691808703,0.859905446
ENSG00000158014,2272.079102,0.225670722,0.173746192,1.298852762,0.193994464,0.45895561
ENSG00000158019,1496.934851,-0.155136288,0.091635746,-1.692966944,0.090461759,0.295190131
ENSG00000158022,297.4592748,0.513328178,0.180258223,2.84773792,0.004403117,0.042097986
ENSG00000158023,1005.262958,0.457037467,0.125637204,3.637755806,0.000275024,0.005883996
ENSG00000158042,2003.915488,0.22033718,0.1325986,1.661685565,0.096575837,0.306565141
ENSG00000158055,97.18082843,-0.084185622,0.199282848,-0.422442891,0.672701777,0.848858247
ENSG00000158062,211.5860911,0.060120372,0.178005935,0.337743636,0.735556388,0.883085986
ENSG00000158079,733.7750114,-0.023401526,0.086552864,-0.270372637,0.786873589,0.909515155
ENSG00000158089,60.49757842,-0.072680751,0.492457361,-0.147587906,0.882668,0.953760378
ENSG00000158092,1386.049687,-0.292598342,0.189370419,-1.545111124,0.122319387,0.352754969
ENSG00000158104,172.685422,-0.015965493,0.250614873,-0.06370529,0.949204892,0.979163184
ENSG00000158106,113.3643933,0.239435753,0.186726522,1.282280362,0.199744314,0.465157635
ENSG00000158109,6621.20641,0.133272559,0.061632556,2.162372723,0.030589458,0.155589425
ENSG00000158113,25.12259933,0.048576846,0.372845511,0.130286794,0.896339528,0.958759443
ENSG00000158122,803.1855561,-0.059823075,0.113745457,-0.525938144,0.598931185,0.806751054
ENSG00000158125,105.8388866,-0.466611273,0.20046226,-2.327676406,0.019929293,0.11663927
ENSG00000158156,1257.87874,0.041030373,0.073792813,0.556021259,0.578196322,0.793535649
ENSG00000158158,1928.750991,-0.081591434,0.147276481,-0.554001794,0.579577618,0.793922572
ENSG00000158161,1551.222552,0.044574605,0.074561127,0.597826327,0.549955822,0.774556929
ENSG00000158163,220.6280604,0.328867941,0.297716372,1.104635056,0.269317755,0.544957666
ENSG00000158169,1066.693599,-0.099947657,0.074978395,-1.33301943,0.182525428,0.443645444
ENSG00000158186,2138.804782,0.631855774,0.115190793,5.485297549,4.13E-08,5.19E-06
ENSG00000158195,11324.92708,-0.081848888,0.066025711,-1.239651753,0.21510423,0.482416387
ENSG00000158201,2504.130175,-0.024082778,0.116723841,-0.2063227,0.836538848,0.933133277
ENSG00000158220,213.7510008,0.3321908,0.226221128,1.468434019,0.141986367,0.384732382
ENSG00000158234,447.9531274,-0.114430519,0.135271751,-0.845930641,0.397591438,0.664938048
ENSG00000158246,3325.060298,0.312682425,0.08679212,3.602659123,0.000314978,0.006482308
ENSG00000158258,10731.91732,0.473974212,0.185338849,2.557338703,0.010547646,0.077290109
ENSG00000158270,1873.381175,0.133951372,0.219466449,0.610350111,0.541629908,0.769205862
ENSG00000158286,328.1323308,-0.402712918,0.131673716,-3.058415373,0.002225109,0.026556938
ENSG00000158290,3823.666924,-0.183991918,0.125955972,-1.46076375,0.144080287,0.387943771
ENSG00000158292,201.6559817,0.388379151,0.249307394,1.557832464,0.119272968,0.347743067
ENSG00000158296,240.6353471,-0.148791018,0.200280328,-0.742913792,0.457533875,0.707820644
ENSG00000158301,620.7420897,-0.065037249,0.106241065,-0.612166769,0.540427425,0.768538021
ENSG00000158321,3712.509931,0.569950044,0.217104568,2.62523285,0.008658973,0.067204025
ENSG00000158352,546.6745398,0.630324183,0.149030093,4.22950942,2.34E-05,0.000887231
ENSG00000158373,805.5540846,0.23000035,0.153076715,1.502516885,0.13296367,0.369774123
ENSG00000158402,51.07065706,-0.083766653,0.371944511,-0.225212769,0.821813757,0.927666405
ENSG00000158406,166.6550857,-0.463437378,0.274637858,-1.687448996,0.091517049,0.296935268
ENSG00000158411,459.2902944,0.166552879,0.108752923,1.531479565,0.125650913,0.357916546
ENSG00000158417,8573.471843,-0.161883954,0.081044881,-1.997460568,0.045775174,0.198728868
ENSG00000158427,34.67525994,0.304842105,0.441680914,0.690186276,0.490077053,0.732979451
ENSG00000158435,4743.381512,0.134346874,0.06714223,2.000929574,0.04539998,0.198103209
ENSG00000158457,166.1720381,0.197689154,0.234792034,0.841975556,0.399801636,0.666821891
ENSG00000158458,17.1107067,0.599983554,0.675781054,0.887837194,0.374628333,0.644661331
ENSG00000158467,1324.642646,-0.149747483,0.085639419,-1.748581257,0.080363428,0.274714448
ENSG00000158470,6870.725067,-0.161726688,0.059145837,-2.734371424,0.00624995,0.053205084
ENSG00000158473,91.61516309,-0.441691761,0.340145422,-1.298538016,0.194102522,0.459028667
ENSG00000158480,1049.956997,0.067453533,0.09147691,0.737383151,0.460889379,0.710159687
ENSG00000158486,38.74852161,0.371747252,0.616877956,0.602626902,0.546756919,0.772429431
ENSG00000158516,2718.541681,-0.012755361,0.18219066,-0.070011057,0.944184859,0.977323917
ENSG00000158517,37.59491298,0.262604279,0.361337167,0.726756898,0.467374891,0.7157029
ENSG00000158526,2472.466894,0.15488279,0.056661951,2.733453155,0.006267404,0.053285914
ENSG00000158528,1661.592433,-0.394077407,0.116786812,-3.374331398,0.000739952,0.012123938
ENSG00000158545,3229.254799,0.083364914,0.07491709,1.112762302,0.26581053,0.540804707
ENSG00000158552,1337.741826,0.16464972,0.102627589,1.604341694,0.108638755,0.329218973
ENSG00000158555,554.5394995,0.144061892,0.229511206,0.627690013,0.530207029,0.762573273
ENSG00000158560,128.2312383,0.559824738,0.261464146,2.141114744,0.032264786,0.160720152
ENSG00000158604,7199.463073,-0.019950804,0.052710524,-0.378497538,0.705061023,0.867100872
ENSG00000158615,6023.621867,0.053054613,0.089177404,0.594933367,0.551888013,0.775974725
ENSG00000158623,1192.629492,-0.170843579,0.091735469,-1.862350296,0.06255373,0.238594743
ENSG00000158636,1450.597179,-0.086215701,0.107140561,-0.804697124,0.420994479,0.681371609
ENSG00000158669,6440.291205,0.079230924,0.076384143,1.037269263,0.299610386,0.576444697
ENSG00000158683,37.133704,-0.876073039,0.382034683,-2.293176716,0.021837833,0.124370398
ENSG00000158691,906.0209183,-0.130255573,0.076584304,-1.700812908,0.088978125,0.292263171
ENSG00000158710,34005.1087,0.433745654,0.114188579,3.798502939,0.000145573,0.00365324
ENSG00000158711,1269.343546,-0.192659384,0.187659503,-1.026643371,0.304588423,0.580786956
ENSG00000158715,388.7231209,0.190306273,0.096685032,1.968311624,0.049032193,0.206808534
ENSG00000158716,777.8031709,-0.0088448,0.120522899,-0.073386881,0.941498257,0.976522029
ENSG00000158717,646.1154885,0.072920202,0.088051073,0.828158015,0.407581018,0.6712639
ENSG00000158747,4747.405737,0.290656186,0.136691211,2.126370696,0.033472406,0.1642145
ENSG00000158764,1390.467594,0.051000034,0.171812311,0.296835739,0.766591919,0.899592214
ENSG00000158769,24537.96673,-0.133620698,0.079805304,-1.674333538,0.094065067,0.301654023
ENSG00000158773,1389.664188,-0.057177726,0.078303294,-0.730208441,0.465262784,0.713754953
ENSG00000158792,759.3092088,0.018556739,0.115325078,0.160908097,0.872165785,0.949277661
ENSG00000158793,1548.634991,-0.074374824,0.10818312,-0.687490097,0.491773939,0.734286393
ENSG00000158796,1740.087431,-0.04417681,0.063030052,-0.700884878,0.483374862,0.728635437
ENSG00000158805,938.7365358,-0.01788358,0.156565322,-0.114224403,0.909059908,0.964234689
ENSG00000158806,142.653172,-0.115550826,0.200142061,-0.577344042,0.563707067,0.783656035
ENSG00000158813,1346.535001,-0.297141706,0.119625098,-2.483941169,0.012993727,0.088642274
ENSG00000158815,25.75765407,0.082631075,0.347230186,0.237972039,0.811902781,0.922497177
ENSG00000158828,4811.906881,0.283185539,0.073768237,3.838854622,0.00012361,0.003238716
ENSG00000158850,2487.845859,0.094175293,0.101250577,0.930121051,0.352308412,0.626306566
ENSG00000158856,2633.807864,0.23394392,0.157029024,1.489813241,0.136273349,0.375061755
ENSG00000158859,80.14060817,2.090861005,0.610891619,3.422638224,0.000620166,0.010629793
ENSG00000158863,3365.168587,0.279421897,0.123370553,2.264899448,0.023518851,0.130967632
ENSG00000158864,4379.126622,0.028141108,0.060641,0.464060741,0.642604228,0.831591764
ENSG00000158869,20.99086936,0.323950839,0.489560757,0.661717334,0.508152394,0.745577104
ENSG00000158874,23088.49197,-0.098000959,0.173730991,-0.564096011,0.572688793,0.789804153
ENSG00000158882,971.7043302,-0.01168718,0.132118172,-0.088460051,0.929511034,0.972336487
ENSG00000158887,26.33431093,-0.292168723,0.419839908,-0.695905076,0.486488278,0.730454767
ENSG00000158941,5890.960964,0.088641197,0.077394736,1.145312999,0.252079523,0.525757444
ENSG00000158966,4193.414729,0.232380628,0.093905494,2.474622282,0.013337715,0.0900094
ENSG00000158985,1808.758169,-0.288439691,0.101129977,-2.852168059,0.004342214,0.04176718
ENSG00000158987,1962.309627,0.177576563,0.164059409,1.082391822,0.279078461,0.554516632
ENSG00000159023,3899.899433,0.054428201,0.087785207,0.62001563,0.535247497,0.765591992
ENSG00000159055,296.1001765,-0.18182489,0.120662142,-1.506892605,0.131838187,0.367985923
ENSG00000159063,929.6942905,-0.177310451,0.147574321,-1.201499347,0.22955756,0.499816417
ENSG00000159069,7076.306729,0.213677936,0.05499817,3.885182617,0.000102253,0.002794028
ENSG00000159079,1335.728066,-0.169081067,0.059493138,-2.84202638,0.004482778,0.042576236
ENSG00000159082,726.1180437,0.357625078,0.218831374,1.634249565,0.102206459,0.316719321
ENSG00000159086,1525.95784,-0.22225726,0.116672158,-1.904972564,0.056783638,0.225856096
ENSG00000159110,1761.793655,0.014643789,0.11331757,0.12922788,0.897177336,0.959157293
ENSG00000159111,1897.042348,-0.007225365,0.118228771,-0.061113424,0.951268878,0.980120497
ENSG00000159128,3002.589757,0.102630912,0.066388507,1.545913854,0.122125374,0.352431771
ENSG00000159131,3504.672396,0.004355035,0.091273118,0.047714319,0.961943922,0.984285205
ENSG00000159140,23884.05554,-0.056009357,0.113906102,-0.491715157,0.622920722,0.82155181
ENSG00000159147,1328.061218,-0.003678255,0.108179296,-0.034001466,0.972875982,0.989569189
ENSG00000159164,731.3182633,0.442512008,0.124217955,3.562383612,0.000367503,0.007253709
ENSG00000159166,1464.513846,0.126879198,0.158183256,0.802102585,0.42249362,0.682859592
ENSG00000159167,3883.652716,-0.404035172,0.164817367,-2.451411394,0.014229722,0.093794208
ENSG00000159173,148.1738918,1.689350985,0.379088713,4.456347363,8.34E-06,0.000387762
ENSG00000159176,8993.399927,0.399195502,0.141629995,2.818580221,0.004823656,0.044944379
ENSG00000159184,42.95725995,-0.257055736,0.354266515,-0.725599865,0.468084104,0.716306547
ENSG00000159189,29.6369672,5.389046405,2.484713454,2.168880438,0.030091762,0.153979729
ENSG00000159199,769.3309374,0.090077819,0.099163065,0.908380743,0.363677096,0.636185337
ENSG00000159200,4601.029673,0.138055487,0.118817655,1.161910544,0.245271804,0.518297095
ENSG00000159202,8366.24099,0.107678721,0.039156146,2.749982642,0.005959842,0.051572
ENSG00000159208,90.3975172,-0.226903462,0.250135971,-0.907120481,0.364343089,0.636513926
ENSG00000159210,3733.479982,0.370181448,0.080854389,4.578371732,4.69E-06,0.000254921
ENSG00000159212,6146.046421,-0.173984769,0.187965349,-0.925621505,0.354642714,0.628536145
ENSG00000159214,289.6159407,-0.071729754,0.171791757,-0.417538974,0.676284223,0.850803032
ENSG00000159216,990.2844527,0.234447419,0.117309078,1.998544549,0.045657655,0.198518588
ENSG00000159217,13654.8462,0.015001621,0.131651681,0.113949328,0.909277962,0.964280192
ENSG00000159228,1249.614371,0.411018113,0.074801491,5.494785052,3.91E-08,5.09E-06
ENSG00000159251,985.340173,1.556068249,0.23161952,6.718208594,1.84E-11,7.46E-09
ENSG00000159256,1715.631023,-0.095900848,0.170692313,-0.561834604,0.574228713,0.790888686
ENSG00000159259,178.7114037,-0.270482906,0.171760837,-1.574764713,0.115310764,0.340600825
ENSG00000159267,1981.370405,-0.229565674,0.096471016,-2.37963363,0.017329858,0.106479567
ENSG00000159289,38.40078753,-0.128239607,0.399265933,-0.321188452,0.748067583,0.889758522
ENSG00000159307,96.20179773,1.912100792,0.458262268,4.172503228,3.01E-05,0.001070834
ENSG00000159314,506.3746378,-0.214680952,0.169789352,-1.264395851,0.206087981,0.47162086
ENSG00000159322,3573.89572,0.139189104,0.064569324,2.155653725,0.031110714,0.157244527
ENSG00000159335,8381.133053,0.443028929,0.12745247,3.476032518,0.000508891,0.009237166
ENSG00000159346,7085.607863,0.12728391,0.034335885,3.707022875,0.00020971,0.004824649
ENSG00000159348,4506.049227,0.323837956,0.067038526,4.830624668,1.36E-06,9.52E-05
ENSG00000159352,4668.025557,0.11384145,0.064287474,1.770818519,0.076590885,0.267924766
ENSG00000159363,2897.662605,0.28199674,0.110250526,2.557781367,0.01053423,0.077255349
ENSG00000159374,121.287342,0.018231556,0.270905339,0.06729862,0.946343975,0.977742649
ENSG00000159377,7523.063927,0.041551599,0.058057345,0.715699269,0.474177062,0.720746398
ENSG00000159388,2246.240359,-0.105972752,0.064355393,-1.646680202,0.099623796,0.311693387
ENSG00000159399,5642.013981,-0.456763394,0.092281038,-4.949699366,7.43E-07,5.95E-05
ENSG00000159403,1825.342467,0.206876977,0.175452518,1.179105207,0.238356286,0.510626592
ENSG00000159423,360.1343908,0.170288115,0.165836148,1.026845577,0.304493184,0.580786956
ENSG00000159433,125.2344654,0.432563401,0.440779533,0.981359995,0.326415247,0.601241586
ENSG00000159445,811.4386773,-0.223008381,0.113712578,-1.961158434,0.049860544,0.208889807
ENSG00000159450,22.1902256,-0.028729603,0.465948754,-0.061658289,0.950834957,0.97994271
ENSG00000159459,3347.845024,0.07649246,0.08149954,0.938563088,0.347955112,0.623349705
ENSG00000159461,7115.995836,-0.038949049,0.053548743,-0.727356926,0.467007334,0.715264709
ENSG00000159479,2624.056109,0.238712336,0.058335685,4.092046514,4.28E-05,0.001407631
ENSG00000159579,5269.281781,0.007744298,0.061682757,0.125550449,0.900087788,0.960045909
ENSG00000159588,80.73463797,-0.774215309,0.247898049,-3.123119818,0.001789449,0.022507931
ENSG00000159592,5115.657737,-0.249534171,0.082635761,-3.019687467,0.002530356,0.028978915
ENSG00000159593,2067.021036,-0.406396515,0.165629643,-2.453646019,0.014141611,0.093351376
ENSG00000159596,1064.022723,-0.111793047,0.117642488,-0.950277824,0.341971104,0.616529292
ENSG00000159618,73.62000242,0.528795059,0.230743537,2.291700412,0.021922937,0.124735637
ENSG00000159640,264.349261,0.151250269,0.198928875,0.760323351,0.447061327,0.700635754
ENSG00000159658,6141.567345,0.089205564,0.07124252,1.252139384,0.210519079,0.477050029
ENSG00000159674,21764.75125,1.181733765,0.187644308,6.297733069,3.02E-10,8.98E-08
ENSG00000159685,253.8024459,0.195294142,0.124140222,1.57317377,0.115678587,0.34116579
ENSG00000159692,9466.587282,0.158300899,0.082525888,1.918196845,0.055086056,0.221951597
ENSG00000159712,89.85307139,-0.634489237,0.269475144,-2.35453715,0.01854579,0.11156862
ENSG00000159714,240.3417756,-0.075134607,0.149506074,-0.502552203,0.615279141,0.816786379
