Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000136631,1116.899707,0.033375559,0.07826724,0.426430771,0.669793983,0.953279626
ENSG00000136636,3565.834443,0.017141444,0.078171886,0.219278885,0.826432809,0.978826037
ENSG00000136643,2364.389128,0.24534617,0.112367938,2.183417916,0.029005048,0.521561229
ENSG00000136682,1168.931682,-0.027726066,0.075517028,-0.36714985,0.713507245,0.962046937
ENSG00000136688,71.7925488,-0.059917852,0.254336834,-0.235584643,0.813754991,0.976816004
ENSG00000136698,85.70194591,0.249346233,0.56108498,0.444400121,0.656753326,0.95045716
ENSG00000136699,5074.210703,-0.073469455,0.074455309,-0.986759116,0.323760742,0.864206912
ENSG00000136709,5266.547585,-0.022576195,0.097976758,-0.230423989,0.817762322,0.977317771
ENSG00000136710,946.042791,0.04985036,0.09433925,0.5284159,0.597210704,0.939254674
ENSG00000136715,2223.363436,-0.08449165,0.058224108,-1.451145452,0.146739362,0.752238018
ENSG00000136717,15364.8793,-0.208951515,0.116321393,-1.796329206,0.072442176,0.650270488
ENSG00000136718,1640.49312,-0.08641066,0.113096268,-0.764045196,0.44484031,0.903648381
ENSG00000136720,4465.797466,0.034860773,0.11909422,0.292715912,0.769739306,0.971300877
ENSG00000136731,7875.3889,0.130185366,0.101536591,1.282152223,0.199789252,0.80154944
ENSG00000136732,1772.606833,0.378727953,0.435478414,0.869682495,0.384473941,0.889664275
ENSG00000136738,3556.043493,0.096744904,0.074168861,1.304387068,0.192101642,0.795399548
ENSG00000136754,4019.581957,0.109060184,0.057337682,1.902068256,0.057162232,0.6234221
ENSG00000136758,15694.11897,0.093814388,0.045224464,2.074416788,0.038040619,0.557531376
ENSG00000136770,4096.409556,0.008929431,0.07687068,0.11616173,0.907524366,0.986581358
ENSG00000136783,672.6428964,0.089386517,0.115525115,0.773740989,0.439083975,0.902574241
ENSG00000136802,8527.626423,0.046454028,0.080809589,0.574857864,0.565387429,0.9355448
ENSG00000136807,2772.07353,-0.088560581,0.115025441,-0.769921679,0.441346353,0.903648381
ENSG00000136810,2697.013182,-0.042994175,0.129395857,-0.332268562,0.739686476,0.966328477
ENSG00000136811,1158.703312,0.135137759,0.08541964,1.582045517,0.11363918,0.717296117
ENSG00000136813,9143.707438,0.000663874,0.06712685,0.009889838,0.992109179,0.998624836
ENSG00000136816,2773.729381,-0.017958322,0.067433016,-0.266313487,0.789997787,0.973573603
ENSG00000136819,2327.73318,-0.008663855,0.091041122,-0.095164191,0.924184412,0.989644943
ENSG00000136824,986.0963437,0.147908372,0.16339305,0.905230494,0.36534329,0.881725167
ENSG00000136826,787.4614953,0.102367943,0.167263135,0.612017367,0.540526267,0.929718508
ENSG00000136827,3396.610097,-0.068572745,0.06819726,-1.005505875,0.314653322,0.85875632
ENSG00000136828,1160.936512,0.141166852,0.165221308,0.854410696,0.392877472,0.89136082
ENSG00000136830,6691.497924,0.215443424,0.066751164,3.22756057,0.001248506,0.115437007
ENSG00000136840,334.873506,-0.13617615,0.112931527,-1.205829355,0.227883294,0.81375645
ENSG00000136848,3524.589544,0.165900835,0.114616474,1.447443198,0.147772834,0.752293951
ENSG00000136854,970.2083665,0.459475689,0.141500264,3.247171956,0.001165579,0.110242743
ENSG00000136856,1713.279805,-0.105752599,0.159754546,-0.661969263,0.50799092,0.920553757
ENSG00000136859,1131.850399,0.095532295,0.406414201,0.23506141,0.81416107,0.976859926
ENSG00000136861,4836.002466,-0.045531991,0.079588424,-0.572093131,0.567258883,0.936184961
ENSG00000136866,67.39711414,0.641421254,0.336681794,1.905126041,0.056763689,0.6234221
ENSG00000136867,516.3510202,0.063791267,0.132301987,0.482164089,0.629689385,0.945337342
ENSG00000136868,6389.649261,0.196406321,0.13370101,1.468996536,0.141833729,0.749385658
ENSG00000136869,176.343586,0.426950918,0.374460191,1.140177055,0.254212545,0.824973421
ENSG00000136870,2184.86384,-0.076143041,0.130627665,-0.582901335,0.559959722,0.934385151
ENSG00000136872,264.8311275,0.241331835,0.394131079,0.612313638,0.540330268,0.929718508
ENSG00000136874,2327.174269,-0.016849015,0.127847334,-0.131790118,0.895150303,0.985177943
ENSG00000136875,2463.174754,0.051495532,0.050249145,1.024804142,0.305455611,0.853199639
ENSG00000136877,1545.145971,-0.146286495,0.181046178,-0.808006537,0.419086819,0.898971668
ENSG00000136878,1582.431164,-0.069257992,0.137998374,-0.501875419,0.615755157,0.943440592
ENSG00000136881,626.2095691,-0.014454951,0.256583668,-0.05633621,0.955073973,0.993712519
ENSG00000136883,188.4883,0.102667653,0.205264069,0.500173526,0.616952898,0.943440592
ENSG00000136888,11067.84021,0.083455661,0.048897772,1.706737488,0.087870856,0.68494187
ENSG00000136891,1455.247304,0.103887892,0.190683772,0.544817692,0.585878909,0.937837853
ENSG00000136895,126.560389,0.276023161,0.248662386,1.110031821,0.266985314,0.836143908
ENSG00000136897,1026.296138,-0.027575547,0.07904317,-0.348866917,0.727189223,0.965277045
ENSG00000136908,1553.865985,-0.112271155,0.077617609,-1.446464993,0.148046824,0.752293951
ENSG00000136925,1229.1602,-0.128574311,0.102320277,-1.256586812,0.208903293,0.805936868
ENSG00000136930,3147.779249,-0.02958157,0.063882657,-0.463061047,0.64332061,0.947556126
ENSG00000136932,380.9378295,-0.08484901,0.136176947,-0.623079105,0.53323254,0.92925435
ENSG00000136933,446.3161369,-0.143756708,0.120286863,-1.195115612,0.232041863,0.815108519
ENSG00000136935,1657.060672,-0.072178398,0.118484527,-0.609179952,0.542405167,0.931148117
ENSG00000136936,366.3137665,0.074176774,0.158271519,0.46866786,0.639307064,0.947556126
ENSG00000136937,2912.587505,0.006621588,0.081117403,0.081629685,0.934941195,0.990933051
ENSG00000136938,4881.227011,-0.145721425,0.096601388,-1.508481697,0.131431288,0.74049318
ENSG00000136940,1325.317116,-0.002417962,0.092946303,-0.026014617,0.97924568,0.997190244
ENSG00000136942,12835.53671,-0.155692757,0.072822053,-2.137989122,0.032517626,0.535561289
ENSG00000136943,929.2464537,-0.184552329,0.162209822,-1.13773831,0.255229771,0.825502628
ENSG00000136950,3186.378357,-0.06104825,0.061908051,-0.986111655,0.324078325,0.86457185
ENSG00000136960,7561.90889,-0.223289022,0.224666503,-0.993868772,0.320286759,0.861387601
ENSG00000136982,38.13189882,-0.156649805,0.428145636,-0.365879719,0.714454831,0.962046937
ENSG00000136986,4366.998141,0.000284012,0.083043471,0.003420045,0.997271204,0.999253991
ENSG00000136997,2205.222741,-0.202516331,0.176705636,-1.14606605,0.251767824,0.823796732
ENSG00000137038,1482.003058,-0.075969244,0.132835775,-0.571903495,0.567387356,0.936184961
ENSG00000137040,2100.40156,0.126408351,0.156066142,0.809966529,0.417959413,0.898971668
ENSG00000137054,507.8893743,-0.054843168,0.144580359,-0.379326542,0.704445392,0.960226859
ENSG00000137055,2967.544418,-0.001339615,0.080879206,-0.016563159,0.986785115,0.998624836
ENSG00000137070,380.4202853,0.347449955,0.186537409,1.862628828,0.062514506,0.630449898
ENSG00000137073,5386.633778,-0.003798798,0.076853983,-0.049428778,0.960577595,0.994060185
ENSG00000137074,1371.35977,0.040085163,0.076355658,0.524979597,0.599597374,0.939678408
ENSG00000137075,2401.59964,-0.070390889,0.100229334,-0.702298285,0.482493163,0.91289973
ENSG00000137076,39333.09952,0.028132654,0.046263787,0.608092335,0.543126236,0.931578026
ENSG00000137094,1981.366604,-0.044694056,0.175391821,-0.254824059,0.798858993,0.9743029
ENSG00000137100,1080.672374,0.033387334,0.071974951,0.463874348,0.642737772,0.947556126
ENSG00000137101,90.21285973,-0.147928353,0.238883904,-0.619247886,0.53575307,0.92925435
ENSG00000137103,1163.363724,0.030596264,0.121404315,0.252019576,0.801025932,0.974518126
ENSG00000137106,2775.399179,-0.071475825,0.060374084,-1.183882548,0.236459559,0.815359317
ENSG00000137124,523.4533042,-0.01074525,0.120073938,-0.089488612,0.928693604,0.989877411
ENSG00000137133,951.1999458,-0.187511922,0.090449671,-2.073107837,0.038162245,0.557531376
ENSG00000137135,49.1972573,0.110262902,0.440831518,0.250124816,0.802490826,0.974860205
ENSG00000137142,114.069135,0.356323295,0.338196116,1.053599609,0.292066268,0.84637033
ENSG00000137145,4233.617739,0.231109079,0.134927183,1.712842984,0.08674143,0.683535537
ENSG00000137154,35021.41265,-0.099608988,0.086327026,-1.153856369,0.248559059,0.821530727
ENSG00000137161,3089.373079,-0.119881514,0.120548105,-0.994470328,0.319993944,0.861286185
ENSG00000137166,9259.480425,-0.066949833,0.116562732,-0.574367397,0.56571921,0.935665733
ENSG00000137168,1351.493603,0.043234629,0.100081155,0.431995709,0.665744532,0.953279626
ENSG00000137171,2268.172709,-0.062278633,0.090650939,-0.687015858,0.492072735,0.91576384
ENSG00000137177,3007.834792,0.04663401,0.071160456,0.655336028,0.512251429,0.922730675
ENSG00000137185,474.5949516,-0.089152348,0.127810382,-0.69753604,0.485467393,0.913375189
ENSG00000137193,7666.19177,0.031036469,0.104259202,0.297685656,0.765943092,0.970788714
ENSG00000137198,480.9844784,-0.046074074,0.189519934,-0.243109381,0.807920664,0.976395815
ENSG00000137200,2360.364761,-0.002630147,0.080484688,-0.032678848,0.973930692,0.996423025
ENSG00000137203,97.22853075,1.199633533,0.550775668,2.178080118,0.029400073,0.522329017
ENSG00000137207,8863.077838,-0.049361504,0.052721495,-0.936269045,0.349134682,0.876007025
ENSG00000137210,1547.903233,-0.041110907,0.112200646,-0.366405259,0.714062696,0.962046937
ENSG00000137216,4890.04143,-0.186393989,0.092819323,-2.008137772,0.044628653,0.583120147
ENSG00000137218,181.9711446,-0.150349179,0.17998817,-0.835328117,0.40353299,0.895230807
ENSG00000137221,1351.878859,-0.089371145,0.115592745,-0.773155312,0.439430469,0.902574241
ENSG00000137261,234.7779854,-0.173483905,0.21429542,-0.809554888,0.418196045,0.898971668
ENSG00000137266,9442.310252,-0.046172222,0.153746911,-0.300313171,0.763938287,0.970201865
ENSG00000137267,13702.36532,-0.051393963,0.104703829,-0.490850844,0.623531946,0.944785495
ENSG00000137269,7690.093091,0.004237488,0.087773651,0.048277451,0.961495125,0.994060185
ENSG00000137273,113.7535387,0.430791285,0.502992393,0.856456859,0.391745126,0.891123798
ENSG00000137274,773.2500493,-0.343714637,0.133666065,-2.571442772,0.010127575,0.342782812
ENSG00000137275,3212.22203,0.064234938,0.0917956,0.699760534,0.484076865,0.912913237
ENSG00000137285,6933.935588,0.260484463,0.179321952,1.452607788,0.146332682,0.752238018
ENSG00000137288,1348.092621,-0.048703078,0.11564526,-0.421142017,0.673651381,0.954022691
ENSG00000137309,13847.90541,-0.100203899,0.130938732,-0.765273177,0.444108893,0.903648381
ENSG00000137310,129.3362393,-0.225249499,0.296132199,-0.760638324,0.446873123,0.903837665
ENSG00000137312,8836.932699,-0.066924465,0.079925237,-0.837338334,0.402402417,0.894835859
ENSG00000137331,2969.06639,0.265711534,0.093569272,2.839730707,0.004515163,0.235477719
ENSG00000137337,2255.079538,-0.115287787,0.14088816,-0.818292938,0.413189938,0.898971668
ENSG00000137338,322.2286427,0.031958455,0.111356597,0.286992018,0.774118432,0.971454738
ENSG00000137343,646.5850553,-0.020716579,0.120934843,-0.171303641,0.863985017,0.982042272
ENSG00000137364,913.4177149,0.208309011,0.121168032,1.719174667,0.085582572,0.680279953
ENSG00000137393,133.2345963,0.075975896,0.279800191,0.271536255,0.785978619,0.973017334
ENSG00000137404,427.3254048,0.147031123,0.132378084,1.110690822,0.266701454,0.836143908
ENSG00000137409,12207.90717,0.092883856,0.050505676,1.839077579,0.065903776,0.641396238
ENSG00000137411,2832.530369,-0.148563835,0.093546981,-1.588120034,0.112259199,0.714508405
ENSG00000137413,1109.904275,0.012780641,0.07173757,0.178158264,0.858598685,0.981834918
ENSG00000137414,4401.636843,0.381532648,0.12323374,3.096008017,0.001961451,0.149939015
ENSG00000137449,1898.286201,0.143707195,0.123027071,1.1680941,0.24276881,0.820386082
ENSG00000137460,885.8680108,0.163603957,0.095273748,1.717198707,0.085942872,0.681235614
ENSG00000137462,43.7561667,0.341021968,0.72028946,0.473451281,0.635891251,0.946251124
ENSG00000137463,236.7658717,0.122740525,0.250643662,0.489701293,0.624345287,0.944785495
ENSG00000137474,102.9978674,-0.095399654,0.226844378,-0.420551108,0.674082902,0.954076924
ENSG00000137478,772.8048429,0.191262274,0.115049624,1.662432851,0.096426017,0.694158281
ENSG00000137486,7054.620003,0.010778313,0.065438309,0.164709535,0.869172612,0.982584023
ENSG00000137491,18280.69351,-0.26468406,0.136584014,-1.937884619,0.052637301,0.614752811
ENSG00000137492,1993.351848,0.122688533,0.120118128,1.021398974,0.307065451,0.854260175
ENSG00000137494,679.872038,0.003313248,0.178435053,0.018568369,0.985185437,0.99837061
ENSG00000137496,883.9899197,-0.049679858,0.122436051,-0.40576168,0.684917717,0.956631154
ENSG00000137497,9261.187361,-0.143618998,0.073624438,-1.950697364,0.051093057,0.609442997
ENSG00000137500,1665.923378,-0.064720667,0.122496636,-0.528346486,0.597258872,0.939254674
ENSG00000137501,1408.595746,0.136262321,0.105992081,1.285589638,0.198586315,0.80154944
ENSG00000137502,680.0421985,-0.181572312,0.197359538,-0.920007787,0.35756869,0.878206178
ENSG00000137504,3034.828591,-0.067999809,0.064932128,-1.047244426,0.29498686,0.848060491
ENSG00000137507,3379.989547,0.194663934,0.424390454,0.458690652,0.646456328,0.947957742
ENSG00000137509,2715.586232,0.116313243,0.089910134,1.293661102,0.195782507,0.797949621
ENSG00000137513,741.8752678,0.027394647,0.088522738,0.309464527,0.756968192,0.96891234
ENSG00000137522,1620.002601,0.013966136,0.107916943,0.1294156,0.897028805,0.985755249
ENSG00000137547,1155.05215,-0.162338823,0.091945553,-1.765597332,0.077463428,0.659814075
ENSG00000137563,2141.24488,0.146645134,0.129403964,1.133235258,0.257115471,0.826812938
ENSG00000137571,86.17103295,0.048941141,0.197111741,0.248291353,0.803908989,0.974958067
ENSG00000137573,474.3938614,0.158969655,0.323359841,0.491618421,0.622989119,0.944783118
ENSG00000137574,1004.598061,-0.111961981,0.08803487,-1.2717913,0.203447281,0.802982781
ENSG00000137575,8377.304011,-0.026610082,0.12536528,-0.212260383,0.831903901,0.979439955
ENSG00000137601,852.6337329,0.013647607,0.114642596,0.119044817,0.90523985,0.98622789
ENSG00000137628,492.5076952,0.469909282,0.544776398,0.862572761,0.388372412,0.890584924
ENSG00000137642,543.9807499,0.436223817,0.227279147,1.919330576,0.054942511,0.617543779
ENSG00000137656,758.6109657,-0.036650837,0.101384564,-0.36150313,0.717723365,0.963385449
ENSG00000137691,44.35250093,0.358151627,0.413736893,0.865650689,0.386681749,0.890459482
ENSG00000137692,2311.976075,0.163095934,0.072345751,2.254395482,0.024171299,0.489241841
ENSG00000137693,17775.08704,-0.04700729,0.038386923,-1.224565189,0.22073909,0.810073549
ENSG00000137699,105.7878387,-0.917963299,0.428387744,-2.142832775,0.032126529,0.532471416
ENSG00000137700,2119.528903,-0.182564066,0.086823601,-2.10270093,0.035491921,0.549762777
ENSG00000137710,22742.05363,0.030702209,0.098126671,0.312883429,0.754369228,0.968473562
ENSG00000137713,4386.962268,0.051967088,0.080891401,0.642430315,0.520593822,0.925611132
ENSG00000137714,2499.524808,0.090317749,0.075081259,1.202933331,0.229002121,0.814819236
ENSG00000137720,431.7371528,-0.053173811,0.108839933,-0.48855057,0.625159915,0.944785495
ENSG00000137726,562.5957275,0.609111182,0.317527804,1.918292428,0.055073942,0.617543779
ENSG00000137727,58.04861359,0.045750838,0.284453212,0.160837832,0.872221128,0.982760392
ENSG00000137731,199.456625,-0.461062673,0.30309996,-1.521157154,0.128220405,0.735560245
ENSG00000137747,234.2956017,0.15602533,0.203581505,0.76640228,0.443436977,0.903648381
ENSG00000137752,63.4152344,0.19391064,0.771377738,0.251382209,0.801518621,0.974622741
ENSG00000137760,333.5235855,0.12938623,0.158564165,0.815986577,0.414507813,0.898971668
ENSG00000137764,759.3769505,0.065293421,0.07698405,0.848142187,0.39635879,0.893382256
ENSG00000137766,1684.321147,0.08407473,0.158352736,0.530933229,0.59546505,0.939166289
ENSG00000137767,1483.545968,-0.208951334,0.125555219,-1.664218631,0.096068746,0.694158281
ENSG00000137770,1357.964735,0.095358665,0.10178433,0.936869804,0.348825533,0.876007025
ENSG00000137776,5458.741024,-0.07253104,0.102604994,-0.706895809,0.479631229,0.91289973
ENSG00000137801,4802.747211,0.214049227,0.181458869,1.179601906,0.238158584,0.817173095
ENSG00000137802,5059.469689,-0.119578154,0.134266569,-0.890602592,0.373142408,0.883028117
ENSG00000137804,254.5360754,-0.101308239,0.29415151,-0.344408359,0.730539204,0.966094357
ENSG00000137806,734.2450255,-0.086365482,0.080432524,-1.073763177,0.282928837,0.843105613
ENSG00000137807,304.2724662,0.191626691,0.247129004,0.775411581,0.438096494,0.902485754
ENSG00000137809,4569.538362,0.200122272,0.490701361,0.407829054,0.683399182,0.956587433
ENSG00000137812,116.6939866,0.137175038,0.324441542,0.422803557,0.672438592,0.95374835
ENSG00000137814,1251.640465,0.07479941,0.131399951,0.56924991,0.569186554,0.936184961
ENSG00000137815,5151.083496,0.021616029,0.08477925,0.254968391,0.798747513,0.9743029
ENSG00000137817,3051.237152,-0.038543876,0.050688011,-0.76041405,0.447007128,0.903837665
ENSG00000137818,19813.81638,-0.169503207,0.115533639,-1.46713293,0.142339898,0.749385658
ENSG00000137819,127.4563196,-0.279415657,0.673854508,-0.414652799,0.678396091,0.955345793
ENSG00000137821,146.5478182,0.06694922,0.22998212,0.291106194,0.770970103,0.971300877
ENSG00000137822,1278.886062,0.054755466,0.060437448,0.905985737,0.364943402,0.881725167
ENSG00000137824,2638.821082,-0.014994839,0.047538763,-0.315423415,0.752440191,0.968321762
ENSG00000137825,915.2100488,-0.294728723,0.1455547,-2.024865717,0.042881155,0.574766563
ENSG00000137831,19623.18704,0.088545122,0.095803241,0.924239326,0.355361725,0.878206178
ENSG00000137834,1319.315204,0.082061755,0.135922425,0.603739632,0.546016761,0.931769821
ENSG00000137841,189.0978341,0.327550171,0.356192767,0.91958681,0.357788722,0.878206178
ENSG00000137842,1803.63477,0.098946433,0.089604182,1.104261333,0.269479791,0.837958705
ENSG00000137843,1099.519627,0.026148713,0.18735829,0.139565285,0.889003471,0.984046584
ENSG00000137845,14423.58703,0.08293289,0.057529706,1.44156638,0.149424739,0.752293951
ENSG00000137857,3551.029921,0.02568234,0.152643011,0.168251003,0.866385818,0.982584023
ENSG00000137868,522.9372556,0.047306541,0.257827162,0.183481603,0.854420153,0.981834918
ENSG00000137871,908.9390105,0.119584013,0.148858164,0.803341982,0.421777099,0.8990768
ENSG00000137872,3781.846211,0.035131946,0.195597368,0.179613594,0.857455932,0.981834918
ENSG00000137876,3173.826094,0.118372939,0.177695731,0.666155221,0.505311891,0.919973948
ENSG00000137877,551.2022833,-0.123977564,0.219493366,-0.56483513,0.57218591,0.936442298
ENSG00000137878,1448.149278,-0.187265818,0.166926491,-1.121846013,0.261927918,0.831404286
ENSG00000137880,457.0339285,-0.087611453,0.102255531,-0.856789381,0.391561296,0.891123798
ENSG00000137936,1760.698206,-0.04145214,0.085253705,-0.48622098,0.626810498,0.944785495
ENSG00000137941,127.7825349,0.907983413,0.367018104,2.473947204,0.013362944,0.386371417
ENSG00000137942,12536.2807,0.049864186,0.05336397,0.93441672,0.350088976,0.876846133
ENSG00000137944,1443.067599,0.075295413,0.146331308,0.514554361,0.606864464,0.941867176
ENSG00000137947,1261.946648,0.016817485,0.086312399,0.194844366,0.845514789,0.980220866
ENSG00000137955,3205.403999,0.161575386,0.167357434,0.965450903,0.334319016,0.868252104
ENSG00000137959,134.2061526,0.99403964,1.006931084,0.987197293,0.323545929,0.864206912
ENSG00000137960,707.4148845,0.026567179,0.180269338,0.147374919,0.882836101,0.983265314
ENSG00000137962,5641.784878,0.18601311,0.13569482,1.370819531,0.170431221,0.772622605
ENSG00000137965,55.19504559,0.53022422,1.06654789,0.497140565,0.619089931,0.943656972
ENSG00000137968,375.6973652,0.033746073,0.178465282,0.189090408,0.850021959,0.98062901
ENSG00000137970,174.6554103,-0.262658912,0.204524134,-1.284244097,0.19905656,0.80154944
ENSG00000137992,1580.35087,-0.017360374,0.130344347,-0.133188544,0.894044271,0.985137573
ENSG00000137996,3255.407056,0.121380176,0.082924028,1.463751562,0.143261842,0.749717565
ENSG00000138002,448.8967252,0.027777694,0.140486238,0.197725373,0.843259937,0.980220866
ENSG00000138018,3126.272232,0.447443491,0.161588997,2.769022018,0.005622484,0.25942681
ENSG00000138028,89.91346953,0.364830243,0.273211007,1.335342404,0.181764306,0.786677431
ENSG00000138029,4206.525216,0.15094641,0.09647002,1.564697611,0.117653829,0.722584254
ENSG00000138030,65.24141041,0.101904271,0.24738409,0.411927341,0.68039268,0.956136477
ENSG00000138031,639.5530689,-0.06525079,0.334851139,-0.194865067,0.845498583,0.980220866
ENSG00000138032,5458.414186,0.086799207,0.09285967,0.93473525,0.349924756,0.876697147
ENSG00000138035,4301.776289,-0.175290067,0.131917498,-1.328785556,0.183918729,0.788969569
ENSG00000138036,614.432786,-0.011899706,0.130730548,-0.09102468,0.927472981,0.989747116
ENSG00000138050,338.572917,0.242371835,0.206507753,1.173669421,0.240527463,0.818408842
ENSG00000138061,181.9673226,0.244543911,0.820401634,0.298078283,0.765643416,0.970788714
ENSG00000138069,14673.45668,0.154383525,0.106529922,1.449203394,0.14728079,0.752238018
ENSG00000138071,15455.82759,0.111853605,0.041117508,2.720340113,0.00652148,0.276003918
ENSG00000138073,4098.466957,0.011597038,0.082085963,0.141279183,0.887649395,0.983984804
ENSG00000138074,2349.553581,-0.144248996,0.143390602,-1.005986399,0.314422112,0.858600428
ENSG00000138078,3364.072363,0.137284956,0.122447228,1.121176513,0.262212735,0.831404286
ENSG00000138079,107.1289935,-0.35434168,0.262264493,-1.351085218,0.176668136,0.780435357
ENSG00000138080,1533.306864,0.342204588,0.309697074,1.104965517,0.269174531,0.837958705
ENSG00000138081,4200.975195,0.076310181,0.137685244,0.554236446,0.579417039,0.937837853
ENSG00000138085,3631.68889,-0.037063643,0.0528093,-0.70183932,0.482779375,0.91289973
ENSG00000138092,808.120108,0.129337753,0.219869006,0.588249138,0.55636508,0.933755323
ENSG00000138095,6611.758947,0.090559287,0.150995544,0.599748078,0.548674141,0.932675025
ENSG00000138101,636.2671635,-0.017080275,0.096233947,-0.177487002,0.859125874,0.981834918
ENSG00000138107,9215.988383,-0.037678357,0.078779534,-0.478275964,0.632453802,0.946251124
ENSG00000138111,659.0472498,-0.418565672,0.169084801,-2.47547781,0.013305803,0.3863344
ENSG00000138115,64.14188742,0.029078175,0.268775076,0.108187765,0.91384675,0.987685607
ENSG00000138119,22792.32447,0.064101238,0.136836059,0.468452825,0.639460799,0.947556126
ENSG00000138131,2467.861932,-0.072797398,0.119084772,-0.611307358,0.54099612,0.930144403
ENSG00000138134,77.26207233,-0.337753247,0.263738872,-1.28063506,0.20032188,0.80154944
ENSG00000138138,6424.468156,0.033069493,0.100317989,0.329646694,0.741666936,0.966641019
ENSG00000138160,185.2281528,0.162112071,0.319397425,0.507555974,0.611764772,0.943174042
ENSG00000138162,5028.988292,-0.015789287,0.113257151,-0.139410953,0.889125418,0.984046584
ENSG00000138166,7364.871387,0.151622071,0.137678176,1.101278908,0.270775288,0.837958705
ENSG00000138172,41.2620029,0.121914471,0.537726868,0.226721926,0.820639976,0.97739996
ENSG00000138175,1223.104353,0.059208873,0.067637209,0.875389071,0.381362244,0.888516397
ENSG00000138180,85.77446048,0.362985123,0.497653732,0.729392949,0.46576133,0.906622303
ENSG00000138182,306.7754014,0.112493027,0.19573663,0.574716278,0.565483196,0.9355448
ENSG00000138185,157.7300163,0.329413424,0.378854146,0.869499325,0.384574077,0.889664275
ENSG00000138190,640.6959914,0.19567563,0.167496414,1.168237733,0.242710884,0.820355928
ENSG00000138193,1859.788384,0.085393705,0.084660316,1.008662723,0.313136415,0.857539637
ENSG00000138207,47916.00107,-0.252158976,0.177774479,-1.41842056,0.156068016,0.757860585
ENSG00000138231,697.7401972,0.063205817,0.077592059,0.814591314,0.415306284,0.898971668
ENSG00000138246,6483.557734,0.035501227,0.101599545,0.349423086,0.726771704,0.965167493
ENSG00000138271,528.0566766,0.111128306,0.138097858,0.804706946,0.420988811,0.899057772
ENSG00000138279,6807.522795,-0.066515297,0.07454632,-0.892268017,0.372249293,0.883028117
ENSG00000138286,1242.921994,0.166201777,0.097736918,1.700501514,0.089036632,0.685464464
ENSG00000138303,1564.604517,-0.13556012,0.097343273,-1.392598752,0.163741161,0.764315978
ENSG00000138308,718.6334305,-0.255461093,0.15985595,-1.598070594,0.110027267,0.713724426
ENSG00000138311,38.90005841,0.557315277,0.314123503,1.774191588,0.076031465,0.655766491
ENSG00000138316,34.15769616,0.452673904,0.392900644,1.15213327,0.249266313,0.821530727
ENSG00000138326,17266.15314,-0.106530477,0.115387491,-0.923241121,0.355881564,0.878206178
ENSG00000138336,770.8614608,0.358520415,0.178440786,2.009184236,0.044517599,0.583120147
ENSG00000138346,363.1902584,0.083864292,0.196008097,0.427861364,0.668752057,0.953279626
ENSG00000138356,408.4360891,-0.227452999,0.219039904,-1.038408958,0.299079701,0.851581023
ENSG00000138363,3152.785514,-0.220110046,0.076365568,-2.882320555,0.003947579,0.216150411
ENSG00000138375,1791.774901,-0.023138464,0.097705264,-0.236819008,0.812797205,0.976816004
ENSG00000138376,853.3718774,-0.127850919,0.151744923,-0.842538365,0.399486675,0.893777805
ENSG00000138378,47.00555389,0.182941471,0.558003341,0.327850136,0.743024978,0.967186156
ENSG00000138380,272.0787599,-0.108912037,0.215223058,-0.506042607,0.612826739,0.943440592
ENSG00000138381,2171.784949,0.123808002,0.132843703,0.931982469,0.351345586,0.877593401
ENSG00000138382,963.7993345,0.008669423,0.118346606,0.073254511,0.941603589,0.991835393
ENSG00000138385,4503.820425,0.026335947,0.106974189,0.246189731,0.805535365,0.975538291
ENSG00000138386,1157.492116,0.068642646,0.116812733,0.587629829,0.556780785,0.933755323
ENSG00000138398,3242.54664,0.033060995,0.098605317,0.335286129,0.737409256,0.966328477
ENSG00000138399,823.5999139,0.222791472,0.207996789,1.071129384,0.284111258,0.843152926
ENSG00000138411,204.4903527,0.260514536,0.236533474,1.101385489,0.270728918,0.837958705
ENSG00000138413,16232.16888,-0.005110487,0.095853383,-0.053315667,0.957480398,0.994060185
ENSG00000138430,2835.594566,0.071872513,0.09785326,0.734492776,0.462648461,0.906622303
ENSG00000138433,2263.957205,0.088584921,0.076977602,1.150788275,0.24981935,0.822139912
ENSG00000138434,9227.754148,-0.066332874,0.15563567,-0.426206111,0.669957665,0.953279626
ENSG00000138439,1064.731516,0.023551332,0.135426928,0.173904351,0.861940633,0.981834918
ENSG00000138442,1089.144111,0.054287584,0.176226604,0.308055554,0.75804006,0.968954136
ENSG00000138443,1918.599764,0.085603926,0.164368669,0.5208044,0.602503038,0.940378833
ENSG00000138448,19899.62799,0.275382427,0.0955507,2.882055567,0.003950901,0.216150411
ENSG00000138449,8202.039869,0.074179073,0.235276628,0.315284497,0.752545654,0.968321762
ENSG00000138459,1404.913229,0.106899258,0.143139707,0.746817639,0.455173647,0.90614428
ENSG00000138463,5753.402649,-0.085634801,0.100301916,-0.853770346,0.393232248,0.89136082
ENSG00000138468,1401.280405,0.184512221,0.14899298,1.238395395,0.215569487,0.807331858
ENSG00000138495,1542.79238,-0.05096159,0.102693906,-0.496247459,0.619719831,0.943856442
ENSG00000138496,2130.881056,-0.015900856,0.196255672,-0.081021127,0.935425151,0.990933051
ENSG00000138592,3769.303539,0.052953016,0.140830598,0.376005051,0.706913141,0.960493669
