Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000165806,1330.686691,0.152693382,0.12516166,1.219969301,0.222476513,0.486572425
ENSG00000165807,111.3596318,0.535912314,0.213102452,2.514810649,0.011909633,0.071254509
ENSG00000165813,5788.343376,-0.280972381,0.128309488,-2.189802062,0.028538595,0.131880966
ENSG00000165816,668.0245017,-0.570585459,0.195035325,-2.9255493,0.003438487,0.028414934
ENSG00000165819,1251.069304,-0.277896,0.068385925,-4.063643205,4.83E-05,0.000979012
ENSG00000165821,1448.58055,-0.002293069,0.13464262,-0.017030779,0.986412061,0.995468104
ENSG00000165828,413.8035296,0.254856606,0.255314092,0.998208145,0.318178438,0.589900283
ENSG00000165832,802.3128605,-0.165552084,0.108598833,-1.524437042,0.127399573,0.348095582
ENSG00000165861,1965.236318,0.022580433,0.090337823,0.24995547,0.802621786,0.917387862
ENSG00000165863,237.0696323,0.070485976,0.189408444,0.372137452,0.709790513,0.871534336
ENSG00000165868,3662.34851,0.405390808,0.151980719,2.667383137,0.007644447,0.050845289
ENSG00000165874,181.2337264,-0.217764447,0.174490381,-1.248002587,0.21203011,0.472401457
ENSG00000165879,782.3468987,0.109043852,0.13200637,0.826049928,0.40877577,0.672377145
ENSG00000165886,1101.985836,0.488295671,0.144165386,3.387052079,0.00070648,0.008402224
ENSG00000165891,76.52597501,-0.021181935,0.403237625,-0.05252966,0.958106663,0.984044481
ENSG00000165895,4318.287962,-0.002398788,0.076106101,-0.031518995,0.974855643,0.99074858
ENSG00000165898,820.3690682,0.154820471,0.107754137,1.436793752,0.150776606,0.387249691
ENSG00000165899,84.81878543,0.010297523,0.293049117,0.035139239,0.971968712,0.989763897
ENSG00000165905,393.7649653,-0.3080702,0.165309259,-1.863599183,0.062378012,0.221736766
ENSG00000165912,3428.735223,0.083978095,0.137081275,0.612615367,0.540130695,0.76794795
ENSG00000165914,891.5994812,0.29640376,0.141235633,2.098647156,0.035848016,0.154799767
ENSG00000165915,4778.668955,0.328442626,0.081281663,4.040796106,5.33E-05,0.001066377
ENSG00000165916,4280.41701,0.301583673,0.068041019,4.432380304,9.32E-06,0.000244541
ENSG00000165917,16.55821493,-0.752065598,0.423341737,-1.776497641,0.07565093,0.251160901
ENSG00000165923,23.57740464,-0.446428786,0.485437128,-0.919642855,0.357759424,0.627382789
ENSG00000165929,2511.927042,-0.423107641,0.113887284,-3.715143833,0.000203088,0.003189153
ENSG00000165934,2885.203942,-0.043001896,0.069350242,-0.620068434,0.535212733,0.764877833
ENSG00000165943,1739.723673,-0.105605746,0.059131761,-1.785939452,0.074109062,0.2480137
ENSG00000165948,748.7048328,0.075739312,0.099494239,0.761243187,0.446511827,0.702893841
ENSG00000165949,65.94112516,0.30228509,0.611219862,0.494560319,0.620910518,0.820679808
ENSG00000165959,1346.863572,0.701012436,0.274937379,2.549716734,0.010781048,0.065794849
ENSG00000165966,432.5851055,0.21356554,0.80027741,0.266864387,0.789573578,0.910597737
ENSG00000165973,160.2983323,0.56755624,0.648496795,0.875187426,0.381471934,0.648244065
ENSG00000165983,737.1990101,0.160711298,0.151772367,1.058896962,0.289646708,0.560942598
ENSG00000165985,30.27597637,0.744207214,0.37305814,1.994882655,0.04605568,0.182620355
ENSG00000165995,74.85852313,-0.57219408,0.34324884,-1.666994944,0.09551541,0.289406329
ENSG00000165996,1066.277484,0.465242909,0.121514823,3.82869265,0.000128826,0.002227291
ENSG00000165997,10497.01431,0.263351047,0.19503162,1.350299235,0.176920018,0.42573098
ENSG00000166002,976.4018692,-0.144419387,0.141907978,-1.017697447,0.308821761,0.581019025
ENSG00000166004,840.1598392,0.025426132,0.141886764,0.179200171,0.85778053,0.942113791
ENSG00000166012,2864.422595,0.014514193,0.165105345,0.087908681,0.929949257,0.972535213
ENSG00000166016,1516.490305,0.893824703,0.1884666,4.74261596,2.11E-06,7.28E-05
ENSG00000166024,1211.324389,-0.132298498,0.083219894,-1.589746038,0.111892062,0.320774511
ENSG00000166025,12766.45333,-0.202697933,0.057778251,-3.508204757,0.000451142,0.005939659
ENSG00000166033,5576.387008,0.814559083,0.338255621,2.408116912,0.016035045,0.088209367
ENSG00000166035,717.6709159,-1.035397822,0.29004725,-3.569755696,0.000357314,0.005002131
ENSG00000166037,2107.677725,-0.142023648,0.114784063,-1.237311557,0.215971439,0.477698856
ENSG00000166046,651.1872747,-0.421930699,0.135899871,-3.10471743,0.001904609,0.018207207
ENSG00000166068,556.6043914,-0.064294885,0.147558141,-0.435725771,0.663035705,0.846020626
ENSG00000166073,338.9057259,0.651118622,0.153731406,4.235430094,2.28E-05,0.00052455
ENSG00000166086,934.3153614,0.888434848,0.472589376,1.879929794,0.060117647,0.217319619
ENSG00000166106,2290.137565,-0.025490952,0.371444272,-0.068626586,0.945286856,0.97882883
ENSG00000166123,10341.63825,-0.276118528,0.15627179,-1.766912174,0.077242938,0.254023246
ENSG00000166126,2912.763488,-0.089411709,0.133386681,-0.670319616,0.502654065,0.742727991
ENSG00000166128,1887.150129,0.263339866,0.150794931,1.746344279,0.080751146,0.261571759
ENSG00000166130,1586.479821,0.5344224,0.185792363,2.87644978,0.004021762,0.032156108
ENSG00000166133,352.8814781,0.145150182,0.175047913,0.829202588,0.406989781,0.670849445
ENSG00000166135,4890.788859,0.010476207,0.050716142,0.206565524,0.836349187,0.931410518
ENSG00000166136,3189.210376,0.008543047,0.056143049,0.152165707,0.87905624,0.951400235
ENSG00000166140,1184.788932,-0.003001953,0.108418876,-0.027688473,0.977910617,0.991953999
ENSG00000166145,47041.41936,0.004634201,0.112594275,0.04115841,0.96716961,0.988158465
ENSG00000166147,31423.05541,0.436345766,0.159508201,2.735569481,0.006227244,0.043852733
ENSG00000166148,286.3632833,-0.712924887,0.249228222,-2.860530323,0.004229331,0.033408671
ENSG00000166153,36.6324991,-0.140056816,0.460438606,-0.304181306,0.760989766,0.896954945
ENSG00000166159,10.94825627,-0.372193579,0.73808403,-0.504269925,0.614071709,0.817058068
ENSG00000166164,3808.385325,-0.122505537,0.049525417,-2.473589195,0.013376341,0.077532694
ENSG00000166165,112647.0453,0.321970489,0.141446181,2.27627559,0.02282952,0.112823622
ENSG00000166166,838.0408338,-0.049642955,0.088322862,-0.562062342,0.574073544,0.790261169
ENSG00000166167,2394.50137,0.173329378,0.116138879,1.492431993,0.135585933,0.36171814
ENSG00000166169,1121.682523,0.047174257,0.106835825,0.441558412,0.658808784,0.843811077
ENSG00000166170,3270.782352,-0.041958436,0.075651687,-0.554626565,0.579150115,0.794188505
ENSG00000166171,259.675716,0.348227287,0.135102846,2.577497784,0.009951852,0.061976384
ENSG00000166173,3966.666877,-0.320610773,0.137732125,-2.327784988,0.019923524,0.102782366
ENSG00000166181,5620.293527,-0.061579197,0.079985324,-0.769881196,0.441370369,0.699769402
ENSG00000166183,197.0219521,-1.057075563,0.319884967,-3.304549042,0.000951293,0.010678052
ENSG00000166188,994.0415024,0.059430465,0.120283967,0.49408468,0.621246377,0.821006896
ENSG00000166189,1378.93854,0.081705832,0.100948758,0.809379275,0.41829702,0.681088962
ENSG00000166192,193.7200455,-0.167274714,0.189002483,-0.885039771,0.376135182,0.643590611
ENSG00000166197,4620.177397,0.038087859,0.05671273,0.671592758,0.50184299,0.74231525
ENSG00000166199,605.391113,0.074777629,0.116403897,0.642397991,0.520614804,0.754286477
ENSG00000166200,4074.766857,0.060071004,0.181298125,0.331338254,0.740388999,0.886232102
ENSG00000166206,1179.546875,-0.068670315,0.119006548,-0.577029718,0.563919381,0.783795707
ENSG00000166224,3427.88567,0.255045466,0.136109157,1.873830325,0.060953815,0.219150945
ENSG00000166225,2427.626086,-0.070010554,0.069473222,-1.007734374,0.313581998,0.58552778
ENSG00000166226,6299.161215,0.08875603,0.076241668,1.164140728,0.244366986,0.512197393
ENSG00000166228,1583.101438,-0.054355977,0.075122509,-0.723564442,0.469333178,0.719729441
ENSG00000166233,7431.041449,0.030477197,0.060598101,0.502939806,0.615006594,0.817516366
ENSG00000166246,36.32213727,1.036388945,0.386427419,2.681975693,0.007318878,0.049244039
ENSG00000166250,3583.264671,0.091645276,0.224636146,0.407972083,0.683294171,0.858104127
ENSG00000166257,64.74172573,-0.035153357,0.220090722,-0.159722121,0.873099975,0.948679782
ENSG00000166260,829.6884748,0.093833849,0.109851623,0.854187191,0.393001279,0.659332138
ENSG00000166261,731.2006724,-0.252540988,0.116250816,-2.172380355,0.029826986,0.136141501
ENSG00000166262,96.36354188,-0.185130775,0.276324331,-0.669976382,0.502872846,0.742727991
ENSG00000166263,486.9828845,-0.319181317,0.298851011,-1.068028233,0.285507777,0.556545432
ENSG00000166265,210.9794373,0.312845456,0.320809008,0.975176658,0.329472638,0.60112092
ENSG00000166266,2399.546847,-0.07187954,0.081380524,-0.883252357,0.377099939,0.644211052
ENSG00000166268,106.955104,-1.138722299,0.431870809,-2.636719765,0.008371196,0.054355715
ENSG00000166272,5322.38268,0.353442236,0.070991611,4.978647944,6.40E-07,2.75E-05
ENSG00000166275,630.9845083,0.039470758,0.194101773,0.203350836,0.838860824,0.933023193
ENSG00000166278,196.1582355,-0.142252392,0.147730573,-0.962917756,0.335588798,0.606501907
ENSG00000166289,152.7587977,0.225877012,0.149239039,1.513524967,0.130146364,0.352764871
ENSG00000166292,149.2467597,1.06320868,0.832006872,1.277884492,0.201290157,0.459043977
ENSG00000166295,3130.04447,0.014205893,0.083710755,0.169702129,0.8652444,0.945458645
ENSG00000166311,8772.212167,0.053290095,0.111035617,0.479936949,0.631272227,0.826908623
ENSG00000166313,5686.505046,0.036135631,0.09058103,0.398931557,0.689943636,0.862204007
ENSG00000166317,46.0261262,0.76493818,0.321953938,2.375924286,0.017505054,0.09450491
ENSG00000166321,78.3346902,0.041929899,0.225269643,0.186132042,0.852341215,0.939309649
ENSG00000166323,14.08337147,-0.702234694,0.464963152,-1.510301817,0.130966428,0.354356254
ENSG00000166326,6447.014159,0.169238231,0.101347473,1.669881119,0.094942887,0.288477921
ENSG00000166333,8003.743073,0.344112021,0.070696975,4.867422162,1.13E-06,4.36E-05
ENSG00000166337,3248.276572,0.22223241,0.109243291,2.034288862,0.04192248,0.171309159
ENSG00000166340,14044.30911,0.034741829,0.082791903,0.419628349,0.674756975,0.852608644
ENSG00000166341,3179.312045,0.238222809,0.124099713,1.919608057,0.054907426,0.205572448
ENSG00000166343,108.1094389,0.390373883,0.180297982,2.165159471,0.030375475,0.137899608
ENSG00000166347,5302.734761,0.044066377,0.086063604,0.512021049,0.608636278,0.813076092
ENSG00000166348,2811.908462,-0.234567158,0.137827875,-1.701884745,0.088776976,0.276945404
ENSG00000166349,224.5702347,-0.162904188,0.183356194,-0.88845751,0.374294702,0.641628298
ENSG00000166352,337.4651968,0.18508143,0.128747517,1.437553392,0.150560813,0.387247333
ENSG00000166359,9.895922007,-1.97939014,0.815217989,-2.428050125,0.015180245,0.08501761
ENSG00000166377,981.2522898,-0.184879464,0.113372244,-1.630729509,0.102947407,0.303950093
ENSG00000166387,4300.598577,-0.406707299,0.083282797,-4.883449073,1.04E-06,4.07E-05
ENSG00000166391,10.75865128,0.801158256,0.612840035,1.307287727,0.191115011,0.445239974
ENSG00000166394,1160.095182,0.093933585,0.12678774,0.740872781,0.45877058,0.71277726
ENSG00000166398,3995.066249,-0.129681512,0.076151136,-1.702949139,0.088577587,0.276462674
ENSG00000166401,734.0909071,-0.021584594,0.144114746,-0.14977367,0.880943183,0.952150789
ENSG00000166402,3346.886036,-0.340098762,0.079891467,-4.257009843,2.07E-05,0.000482907
ENSG00000166405,157.1640841,-0.640669541,0.160070402,-4.002423501,6.27E-05,0.001229129
ENSG00000166411,1276.925421,0.1376258,0.14130224,0.973981735,0.330065608,0.601670758
ENSG00000166415,701.6032095,-0.339543554,0.171259167,-1.982629946,0.04740878,0.186197231
ENSG00000166426,23.33482388,0.215165554,0.620363728,0.346837741,0.728713222,0.880417893
ENSG00000166432,204.137413,-0.311121174,0.180396723,-1.724649807,0.084590602,0.268891867
ENSG00000166435,229.8363576,0.027472675,0.202113622,0.135926885,0.891879082,0.957341549
ENSG00000166436,602.4342627,-0.118670152,0.254408597,-0.466454961,0.640889879,0.832351936
ENSG00000166439,1125.518032,-0.018585222,0.129297341,-0.143740172,0.885705648,0.954299906
ENSG00000166441,24876.72628,-0.121084939,0.058439459,-2.071972272,0.038268027,0.161385957
ENSG00000166444,3581.755351,0.62358179,0.150429444,4.14534397,3.39E-05,0.00072368
ENSG00000166446,1908.187439,0.249738764,0.179905125,1.388169257,0.165085511,0.408470104
ENSG00000166448,23.40401232,0.233487909,0.432821701,0.53945518,0.589572815,0.800212677
ENSG00000166450,2098.35717,-0.578739856,0.147560571,-3.922049448,8.78E-05,0.001621314
ENSG00000166451,1066.243634,-0.306194942,0.098812411,-3.098749817,0.001943391,0.018509955
ENSG00000166452,1297.715646,0.203550719,0.114313592,1.780634439,0.07497219,0.249687768
ENSG00000166454,3885.120187,-0.004051576,0.085738826,-0.047254858,0.962310106,0.986199307
ENSG00000166455,10.58075093,-0.013399951,0.772310069,-0.01735048,0.986157014,0.995331593
ENSG00000166471,4456.227694,0.246459793,0.110544728,2.229502915,0.025780462,0.12233825
ENSG00000166473,21.36346499,-1.484445542,0.737161132,-2.013732787,0.044037596,0.176867151
ENSG00000166477,1864.137548,0.011153677,0.067768199,0.164585712,0.869270078,0.946967477
ENSG00000166478,1539.174931,-0.259604441,0.111540436,-2.327446899,0.019941492,0.102846501
ENSG00000166479,2249.254776,-0.010609642,0.11810789,-0.089830083,0.928422242,0.971926761
ENSG00000166482,8464.441215,0.237263752,0.537164769,0.441696413,0.658708906,0.843811077
ENSG00000166483,5943.856161,0.117886308,0.112208993,1.050595896,0.293444227,0.565419465
ENSG00000166484,2488.443596,0.332223077,0.107051006,3.103409183,0.001913049,0.018271835
ENSG00000166501,53.46146841,-1.350525555,0.642851819,-2.100834927,0.035655459,0.154147421
ENSG00000166503,1008.71493,0.087612752,0.156251589,0.560715909,0.57499122,0.79087663
ENSG00000166507,853.5387837,0.514450984,0.136046835,3.7814256,0.000155933,0.002584089
ENSG00000166508,1572.006415,-0.364235003,0.086656632,-4.203198229,2.63E-05,0.000584798
ENSG00000166509,59.28169458,0.611468012,0.467052214,1.309206964,0.190464254,0.444448492
ENSG00000166510,1490.28949,-0.178810921,0.165654758,-1.079419173,0.280400908,0.551159418
ENSG00000166526,2068.341846,-0.100243889,0.074237296,-1.350317069,0.1769143,0.42573098
ENSG00000166529,523.4168315,0.134248227,0.13756961,0.97585671,0.329135477,0.6007229
ENSG00000166532,1507.71769,-0.073651197,0.123664974,-0.595570395,0.551462259,0.775608714
ENSG00000166546,48.20573107,1.407874847,0.369869284,3.806411902,0.000140997,0.002381191
ENSG00000166548,1281.21991,-0.078592549,0.112508596,-0.698547056,0.48483514,0.729412245
ENSG00000166557,8864.007439,0.118285914,0.063126741,1.873784586,0.060960122,0.219150945
ENSG00000166562,806.1796012,-0.124744147,0.115462941,-1.080382549,0.279971863,0.550810104
ENSG00000166575,3872.896501,0.095200243,0.127470592,0.746840835,0.455159643,0.709473124
ENSG00000166578,13.76762234,-0.164393488,0.579488248,-0.283687354,0.776649987,0.904565944
ENSG00000166579,6421.817932,0.037525386,0.065836775,0.569976063,0.568693933,0.786240463
ENSG00000166582,960.3341942,0.173717383,0.12780558,1.359231598,0.174073211,0.421171926
ENSG00000166592,165.8245955,0.757595693,0.335778478,2.256236601,0.024055817,0.116619238
ENSG00000166595,1861.166085,0.177159587,0.07206564,2.458308666,0.013959314,0.080235821
ENSG00000166598,82451.07797,-0.00255699,0.10733682,-0.023822113,0.980994502,0.993617298
ENSG00000166619,4477.259512,0.115176906,0.065600569,1.755730295,0.079134471,0.258453072
ENSG00000166664,26.91244986,-0.055281724,0.634636003,-0.087107766,0.930585853,0.972559809
ENSG00000166669,1019.167743,0.129448741,0.12764836,1.014104225,0.310533022,0.582527714
ENSG00000166676,92.08571747,0.153249013,0.356917338,0.429368364,0.667655173,0.848283826
ENSG00000166681,10397.97734,0.018646999,0.043275344,0.430891993,0.666546906,0.848044028
ENSG00000166682,23.44945491,0.374089126,0.496314017,0.753734759,0.451008506,0.706604359
ENSG00000166685,2434.517665,0.060927987,0.068907199,0.884203512,0.376586363,0.643769657
ENSG00000166689,2828.550006,-0.060164563,0.098750297,-0.609259561,0.542352407,0.76921117
ENSG00000166704,848.5242062,0.068973009,0.063642121,1.083763524,0.278469662,0.549106348
ENSG00000166707,12.9199418,-0.39834713,0.678564751,-0.587043653,0.557174389,0.779614915
ENSG00000166710,22736.69486,0.66542557,0.20708699,3.213265927,0.001312347,0.013650321
ENSG00000166716,5117.692464,0.082978818,0.051005629,1.626856083,0.103767667,0.305740199
ENSG00000166734,5543.883377,0.092507955,0.11110531,0.832615061,0.405061862,0.669528803
ENSG00000166741,3396.912866,1.112229712,0.178219479,6.240786447,4.35E-10,4.47E-08
ENSG00000166743,30.4548979,-0.069986787,0.371137159,-0.188573914,0.850426779,0.938535857
ENSG00000166747,11135.87898,-0.044827266,0.058776512,-0.76267311,0.445658371,0.702383606
ENSG00000166750,2134.554542,-0.271136547,0.17507667,-1.548673197,0.1214603,0.338336782
ENSG00000166762,30.38225113,0.181752326,0.415900127,0.437009546,0.662104425,0.845354908
ENSG00000166763,14.8184676,-0.088273384,1.600444637,-0.055155537,0.956014551,0.983232954
ENSG00000166770,441.4407675,0.003722876,0.134978535,0.027581241,0.977996143,0.991986588
ENSG00000166780,108.7711891,-0.270001256,0.279800121,-0.964979054,0.334555303,0.60545873
ENSG00000166783,4040.268194,-0.098388931,0.117097029,-0.840234227,0.400777071,0.665466183
ENSG00000166788,497.1883796,-0.018831221,0.104408765,-0.180360539,0.856869531,0.941953091
ENSG00000166793,58.8307076,0.19311075,0.222909469,0.866319185,0.386315148,0.653247452
ENSG00000166794,19734.58899,0.109986331,0.070824973,1.552931498,0.120439501,0.336553039
ENSG00000166797,1362.055184,0.137626633,0.113652915,1.210937993,0.22591917,0.490922965
ENSG00000166801,1431.970279,-0.368409042,0.083821834,-4.395144113,1.11E-05,0.000283858
ENSG00000166803,52.4496876,-1.845478797,0.432983102,-4.262242081,2.02E-05,0.000472921
ENSG00000166813,690.9410533,-0.087837361,0.146248013,-0.600605502,0.548102772,0.773657412
ENSG00000166816,39.78394423,0.181876634,0.344393279,0.528107385,0.597424806,0.805873085
ENSG00000166819,19.41435902,0.496210879,0.41389748,1.198873883,0.230576988,0.495939413
ENSG00000166821,234.1196332,0.168689842,0.23579697,0.715402925,0.474360106,0.722843711
ENSG00000166822,1382.569055,-0.110730661,0.144821831,-0.764599236,0.444510224,0.701558524
ENSG00000166823,103.9289235,-0.682696051,0.244497678,-2.792239409,0.005234461,0.038716841
ENSG00000166825,21462.59248,-0.455848634,0.107704908,-4.232384973,2.31E-05,0.000530963
ENSG00000166831,875.8744631,0.15035885,0.105557721,1.424423045,0.154324047,0.392400469
ENSG00000166833,11592.79017,-0.104073874,0.113899034,-0.913737986,0.360854539,0.630451873
ENSG00000166839,63.43262,0.081530822,0.439305433,0.185590288,0.85276607,0.939514525
ENSG00000166840,181.2976509,-1.486881538,0.262566567,-5.662874574,1.49E-08,1.04E-06
ENSG00000166845,218.0456797,0.626589473,0.171419889,3.655290378,0.000256891,0.003842403
ENSG00000166847,6665.298159,0.020528126,0.071708132,0.286273331,0.774668783,0.903879225
ENSG00000166848,3963.771338,-0.056868123,0.076120624,-0.747079049,0.455015846,0.709368024
ENSG00000166851,256.549749,0.164317002,0.2025924,0.811071895,0.417324385,0.680209205
ENSG00000166855,3704.441573,-0.03294589,0.077859223,-0.423146918,0.672188073,0.85138323
ENSG00000166860,1020.519089,0.085676948,0.071622071,1.196236679,0.231604211,0.497289856
ENSG00000166863,354.1769433,0.160020123,0.143113382,1.118135287,0.263509218,0.533260546
ENSG00000166866,13.99290077,-1.191619877,0.711032245,-1.675901319,0.093757523,0.286726673
ENSG00000166881,852.3271034,-0.394245424,0.131969938,-2.987388122,0.002813723,0.024428165
ENSG00000166886,1102.369596,0.364202294,0.080872738,4.503400091,6.69E-06,0.000186537
ENSG00000166887,5385.333901,0.101595868,0.060167963,1.688537587,0.09130808,0.281953159
ENSG00000166888,6634.80129,0.198332233,0.089686225,2.211401285,0.027008061,0.126635222
ENSG00000166889,4738.827351,0.070819831,0.075577213,0.937052695,0.348731453,0.61819137
ENSG00000166896,126.1102574,0.634236337,0.33894364,1.871214746,0.061315322,0.219597982
ENSG00000166897,144.309784,-0.179701254,0.27927475,-0.643456864,0.519927696,0.753761262
ENSG00000166900,14184.38994,-0.136954995,0.090246741,-1.51756167,0.129124936,0.3508489
ENSG00000166902,941.7734873,0.222506697,0.097843907,2.274098639,0.022960057,0.11319771
ENSG00000166908,5091.862376,0.07682731,0.062399508,1.231216595,0.218241866,0.480658635
ENSG00000166912,6429.585621,-0.433265741,0.117701259,-3.681062944,0.000232264,0.003533794
ENSG00000166913,10617.82226,0.187094083,0.066090372,2.83088258,0.004641976,0.03558411
ENSG00000166920,129.6237682,1.350484357,0.216889121,6.226611785,4.77E-10,4.84E-08
ENSG00000166922,115.6257796,-0.014110354,0.233904386,-0.060325309,0.951896545,0.981197235
ENSG00000166923,289.4837778,1.693808447,0.238022078,7.116182084,1.11E-12,2.13E-10
ENSG00000166924,246.1178947,0.5973271,0.279087691,2.14028465,0.03233177,0.144000788
ENSG00000166925,2830.955467,0.09277484,0.063177375,1.468482032,0.141973334,0.37262484
ENSG00000166938,801.1883777,-0.258544844,0.11356875,-2.276549176,0.022813161,0.112802792
ENSG00000166946,2650.244172,0.144968589,0.075013718,1.932561051,0.053290294,0.20139523
ENSG00000166949,12451.07853,0.156021207,0.129553264,1.204301637,0.228473014,0.493643078
ENSG00000166959,22.64605085,-2.164803723,0.652614686,-3.317123824,0.000909493,0.010264673
ENSG00000166961,209.0065911,-0.805831513,0.453831918,-1.775616657,0.075796123,0.251334593
ENSG00000166963,1480.912136,0.484625239,0.162239474,2.987098198,0.002816392,0.024437236
ENSG00000166965,247.5189991,-0.254706301,0.134358733,-1.895718234,0.057997313,0.212675895
ENSG00000166971,2200.844234,-0.029654373,0.089735012,-0.330466026,0.74104786,0.886538745
ENSG00000166974,1374.107537,0.305547521,0.14627227,2.088895739,0.036717109,0.1569836
ENSG00000166979,22.20400358,-0.133759341,0.583359513,-0.229291438,0.818642408,0.924044234
ENSG00000166986,15416.11606,-0.077941557,0.129939865,-0.599827906,0.548620933,0.774048077
ENSG00000166987,3256.228892,-0.297001862,0.092562411,-3.208666028,0.001333523,0.013793349
ENSG00000166997,477.0824263,0.203521911,0.125574669,1.620724242,0.105076792,0.307791165
ENSG00000167004,52145.50781,-0.023128419,0.075419923,-0.306661923,0.759100715,0.89603046
ENSG00000167005,2944.506249,0.061278167,0.051459147,1.190811954,0.233727415,0.499814051
ENSG00000167034,197.5558604,0.623685859,0.122256277,5.1014629,3.37E-07,1.61E-05
ENSG00000167037,126.4575561,-0.6018784,0.263904721,-2.28066553,0.022568246,0.11197925
ENSG00000167065,370.7042146,0.234954642,0.127123781,1.848235166,0.06456833,0.226788782
ENSG00000167074,1299.069775,-0.149276462,0.155079778,-0.962578511,0.335759086,0.606691619
ENSG00000167080,1071.945722,-0.256869625,0.163342369,-1.572584179,0.115815133,0.327922227
ENSG00000167081,539.6994292,0.583651734,0.229383587,2.544435465,0.010945454,0.066448918
ENSG00000167085,4745.271931,0.125688073,0.05694507,2.207180953,0.02730142,0.127588096
ENSG00000167088,1273.832209,0.134823155,0.107241978,1.257186396,0.208686148,0.468165654
ENSG00000167100,876.0031699,0.47205249,0.220246398,2.14329267,0.032089605,0.143196876
ENSG00000167103,35.47261851,0.334693738,0.397641904,0.841696348,0.399957943,0.664969431
ENSG00000167105,645.3420973,0.355160582,0.100197385,3.544609308,0.000393195,0.005359873
ENSG00000167106,3895.107123,0.011534274,0.127855433,0.090213407,0.928117631,0.971847364
ENSG00000167107,1147.963509,-0.128864,0.126921417,-1.015305401,0.30996027,0.581856567
ENSG00000167110,9129.530633,-0.050125587,0.079866702,-0.627615579,0.530255801,0.760866302
ENSG00000167112,1163.954569,-0.04602004,0.082188556,-0.559932461,0.575525507,0.791404808
ENSG00000167113,1113.649858,-0.010513002,0.082985564,-0.126684707,0.899189951,0.959847083
ENSG00000167114,1838.458582,0.07364333,0.107281142,0.686451775,0.492428265,0.734884309
ENSG00000167118,2006.973793,-0.028323154,0.073345894,-0.386158689,0.699379147,0.866677767
ENSG00000167123,2217.385167,0.457121173,0.199638676,2.289742559,0.022036245,0.110050042
ENSG00000167130,1034.023598,-0.121663198,0.075191592,-1.618042577,0.105653422,0.308865774
ENSG00000167131,72.39153374,0.06518871,0.381416196,0.170912276,0.864292744,0.944746473
ENSG00000167136,377.4306933,0.325215033,0.102117196,3.184723485,0.001448924,0.014724649
ENSG00000167157,26.81599164,0.823958885,0.449080691,1.834768005,0.066540071,0.230790684
ENSG00000167165,35.74983051,0.89243108,0.381596534,2.338677111,0.019352151,0.100875145
ENSG00000167173,4424.794196,-0.056125435,0.066390795,-0.845379759,0.397898842,0.663033088
ENSG00000167178,63.38869887,-0.34515893,0.33976981,-1.015861092,0.309695539,0.581711877
ENSG00000167182,737.6557919,-0.085276224,0.070872127,-1.20324066,0.228883205,0.494127053
ENSG00000167183,351.8125316,0.793679754,0.17493741,4.536935557,5.71E-06,0.000163379
ENSG00000167186,523.5843715,-0.086856056,0.116827575,-0.743455096,0.457206198,0.711409627
ENSG00000167191,11444.5437,0.75313731,0.158837922,4.741545988,2.12E-06,7.30E-05
ENSG00000167193,8091.097515,-0.05046811,0.043710981,-1.154586532,0.248259785,0.516369453
ENSG00000167196,3280.327589,0.057430396,0.123586407,0.464698323,0.64214751,0.833217454
ENSG00000167202,2972.002983,0.016785581,0.104645577,0.160404117,0.872562747,0.948526298
ENSG00000167207,33.16609369,-0.095136484,0.442154685,-0.215165615,0.829638199,0.928612931
ENSG00000167216,76.9613205,-0.954892795,0.233469243,-4.090015381,4.31E-05,0.000886404
ENSG00000167220,867.3415222,0.023436498,0.244715667,0.095770322,0.923702989,0.969963847
ENSG00000167232,3765.7022,-0.139080523,0.078411734,-1.773720796,0.076109345,0.251676557
ENSG00000167244,228903.5281,0.641622551,0.680911204,0.942299887,0.346039126,0.616275414
ENSG00000167257,1677.93862,-0.012860869,0.128100191,-0.100396955,0.920029187,0.968185703
ENSG00000167258,5181.145529,0.040045453,0.054753118,0.731382145,0.464545768,0.716185087
ENSG00000167264,399.8235552,-0.129323394,0.095961718,-1.347656084,0.177769023,0.426778901
ENSG00000167272,387.4741966,0.053903685,0.113954684,0.473027373,0.636193651,0.82989744
ENSG00000167280,442.5666085,-0.096390134,0.126912608,-0.759500066,0.447553475,0.703937084
ENSG00000167283,5278.024989,0.016661369,0.070870107,0.235097274,0.814133234,0.922061908
ENSG00000167286,254.9173399,0.531325531,0.194860784,2.726692979,0.006397253,0.044812132
ENSG00000167291,5276.177051,0.075958043,0.071602294,1.060832539,0.288766012,0.560309818
ENSG00000167302,948.6518048,-0.340594495,0.088413655,-3.852283868,0.000117021,0.002054729
ENSG00000167306,6502.705471,0.180739868,0.118650837,1.523291975,0.127685674,0.348620924
ENSG00000167311,3532.928552,-0.18983488,0.166906376,-1.137373441,0.255382205,0.524419597
ENSG00000167315,8815.660834,0.140946871,0.068784787,2.049099489,0.040452388,0.167368375
ENSG00000167323,3975.137959,-0.119707749,0.0596304,-2.007495311,0.044696949,0.178528323
ENSG00000167325,2101.201199,-0.11190797,0.110574348,-1.012060855,0.311508957,0.583522335
ENSG00000167332,70.08487112,-0.171291277,0.397161627,-0.431288588,0.666258547,0.848012837
