nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000111912.20	NA	brown
ENSG00000112029.10	NA	brown
ENSG00000112031.16	NA	brown
ENSG00000112033.14	NA	brown
ENSG00000112144.16	NA	brown
ENSG00000112200.17	NA	brown
ENSG00000112208.11	NA	brown
ENSG00000112210.12	NA	brown
ENSG00000112234.9	NA	brown
ENSG00000112237.13	NA	brown
ENSG00000112245.13	NA	brown
ENSG00000112305.15	NA	brown
ENSG00000112308.14	NA	brown
ENSG00000112335.15	NA	brown
ENSG00000112378.12	NA	brown
ENSG00000112406.5	NA	brown
ENSG00000112531.17	NA	brown
ENSG00000112561.19	NA	brown
ENSG00000112578.10	NA	brown
ENSG00000112651.12	NA	brown
ENSG00000112659.14	NA	brown
ENSG00000112697.17	NA	brown
ENSG00000112701.18	NA	brown
ENSG00000112739.17	NA	brown
ENSG00000112773.16	NA	brown
ENSG00000112851.16	NA	brown
ENSG00000112874.10	NA	brown
ENSG00000112893.10	NA	brown
ENSG00000112996.11	NA	brown
ENSG00000113163.19	NA	brown
ENSG00000113300.13	NA	brown
ENSG00000113328.20	NA	brown
ENSG00000113369.9	NA	brown
ENSG00000113384.14	NA	brown
ENSG00000113387.12	NA	brown
ENSG00000113391.19	NA	brown
ENSG00000113441.16	NA	brown
ENSG00000113448.21	NA	brown
ENSG00000113456.20	NA	brown
ENSG00000113460.13	NA	brown
ENSG00000113575.12	NA	brown
ENSG00000113583.8	NA	brown
ENSG00000113594.10	NA	brown
ENSG00000113597.18	NA	brown
ENSG00000113638.14	NA	brown
ENSG00000113658.18	NA	brown
ENSG00000113712.19	NA	brown
ENSG00000113716.13	NA	brown
ENSG00000113742.14	NA	brown
ENSG00000113810.16	NA	brown
ENSG00000113851.16	NA	brown
ENSG00000113966.11	NA	brown
ENSG00000114030.13	NA	brown
ENSG00000114062.22	NA	brown
ENSG00000114098.18	NA	brown
ENSG00000114107.9	NA	brown
ENSG00000114120.14	NA	brown
ENSG00000114127.11	NA	brown
ENSG00000114209.15	NA	brown
ENSG00000114331.16	NA	brown
ENSG00000114503.11	NA	brown
ENSG00000114520.11	NA	brown
ENSG00000114686.9	NA	brown
ENSG00000114698.15	NA	brown
ENSG00000114744.9	NA	brown
ENSG00000114771.14	NA	brown
ENSG00000114812.13	NA	brown
ENSG00000114850.7	NA	brown
ENSG00000114859.16	NA	brown
ENSG00000114978.18	NA	brown
ENSG00000115020.17	NA	brown
ENSG00000115073.8	NA	brown
ENSG00000115084.15	NA	brown
ENSG00000115091.12	NA	brown
ENSG00000115137.12	NA	brown
ENSG00000115145.10	NA	brown
ENSG00000115159.17	NA	brown
ENSG00000115183.15	NA	brown
ENSG00000115234.11	NA	brown
ENSG00000115271.11	NA	brown
ENSG00000115275.15	NA	brown
ENSG00000115310.19	NA	brown
ENSG00000115364.14	NA	brown
ENSG00000115365.13	NA	brown
ENSG00000115368.10	NA	brown
ENSG00000115421.13	NA	brown
ENSG00000115446.12	NA	brown
ENSG00000115514.12	NA	brown
ENSG00000115520.9	NA	brown
ENSG00000115540.15	NA	brown
ENSG00000115808.13	NA	brown
ENSG00000115816.15	NA	brown
ENSG00000115841.21	NA	brown
ENSG00000115866.11	NA	brown
ENSG00000115904.15	NA	brown
ENSG00000115947.14	NA	brown
ENSG00000115966.18	NA	brown
ENSG00000116044.17	NA	brown
ENSG00000116095.11	NA	brown
ENSG00000116191.19	NA	brown
ENSG00000116209.12	NA	brown
ENSG00000116266.11	NA	brown
ENSG00000116406.20	NA	brown
ENSG00000116473.15	NA	brown
ENSG00000116489.13	NA	brown
ENSG00000116521.11	NA	brown
ENSG00000116668.13	NA	brown
ENSG00000116747.13	NA	brown
ENSG00000116750.14	NA	brown
ENSG00000116752.6	NA	brown
ENSG00000116791.14	NA	brown
ENSG00000116815.16	NA	brown
ENSG00000116863.11	NA	brown
ENSG00000116871.16	NA	brown
ENSG00000116874.12	NA	brown
ENSG00000116903.7	NA	brown
ENSG00000116918.15	NA	brown
ENSG00000116954.8	NA	brown
ENSG00000117151.13	NA	brown
ENSG00000117155.17	NA	brown
ENSG00000117174.11	NA	brown
ENSG00000117266.16	NA	brown
ENSG00000117318.9	NA	brown
ENSG00000117479.15	NA	brown
ENSG00000117500.13	NA	brown
ENSG00000117505.13	NA	brown
ENSG00000117528.14	NA	brown
ENSG00000117533.15	NA	brown
ENSG00000117620.15	NA	brown
ENSG00000117697.15	NA	brown
ENSG00000117707.17	NA	brown
ENSG00000117751.18	NA	brown
ENSG00000117758.14	NA	brown
ENSG00000117906.14	NA	brown
ENSG00000118200.15	NA	brown
ENSG00000118246.14	NA	brown
ENSG00000118260.15	NA	brown
ENSG00000118454.13	NA	brown
ENSG00000118496.5	NA	brown
ENSG00000118564.15	NA	brown
ENSG00000118596.12	NA	brown
ENSG00000118855.21	NA	brown
ENSG00000118922.19	NA	brown
ENSG00000118965.16	NA	brown
