nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000197948.11	NA	yellow
ENSG00000197976.12	NA	yellow
ENSG00000198026.8	NA	yellow
ENSG00000198198.17	NA	yellow
ENSG00000198520.12	NA	yellow
ENSG00000198556.14	NA	yellow
ENSG00000198563.14	NA	yellow
ENSG00000198625.14	NA	yellow
ENSG00000198837.10	NA	yellow
ENSG00000204149.16	NA	yellow
ENSG00000204172.12	NA	yellow
ENSG00000204305.16	NA	yellow
ENSG00000204348.10	NA	yellow
ENSG00000204351.13	NA	yellow
ENSG00000204410.16	NA	yellow
ENSG00000204681.11	NA	yellow
ENSG00000204842.18	NA	yellow
ENSG00000204859.13	NA	yellow
ENSG00000204946.10	NA	yellow
ENSG00000205302.7	NA	yellow
ENSG00000205517.13	NA	yellow
ENSG00000205560.13	NA	yellow
ENSG00000205885.8	NA	yellow
ENSG00000205903.7	NA	yellow
ENSG00000206561.14	NA	yellow
ENSG00000212694.8	NA	yellow
ENSG00000213347.11	NA	yellow
ENSG00000213599.10	NA	yellow
ENSG00000213658.13	NA	yellow
ENSG00000213903.9	NA	yellow
ENSG00000213918.11	NA	yellow
ENSG00000214021.18	NA	yellow
ENSG00000214456.8	NA	yellow
ENSG00000214548.18	NA	yellow
ENSG00000215039.9	NA	yellow
ENSG00000215041.10	NA	yellow
ENSG00000215440.12	NA	yellow
ENSG00000223959.11	NA	yellow
ENSG00000225138.8	NA	yellow
ENSG00000225756.1	NA	yellow
ENSG00000225828.2	NA	yellow
ENSG00000227372.12	NA	yellow
ENSG00000229719.7	NA	yellow
ENSG00000232442.3	NA	yellow
ENSG00000234072.1	NA	yellow
ENSG00000236144.9	NA	yellow
ENSG00000237441.10	NA	yellow
ENSG00000241404.7	NA	yellow
ENSG00000241852.11	NA	yellow
ENSG00000242588.7	NA	yellow
ENSG00000243716.12	NA	yellow
ENSG00000244119.2	NA	yellow
ENSG00000245849.8	NA	yellow
ENSG00000249115.9	NA	yellow
ENSG00000249201.2	NA	yellow
ENSG00000249592.7	NA	yellow
ENSG00000254206.6	NA	yellow
ENSG00000258301.3	NA	yellow
ENSG00000258727.1	NA	yellow
ENSG00000259972.3	NA	yellow
ENSG00000261613.2	NA	yellow
ENSG00000261884.2	NA	yellow
ENSG00000261971.9	NA	yellow
ENSG00000262454.4	NA	yellow
ENSG00000262580.5	NA	yellow
ENSG00000266173.7	NA	yellow
ENSG00000266714.11	NA	yellow
ENSG00000267385.1	NA	yellow
ENSG00000267796.8	NA	yellow
ENSG00000269044.2	NA	yellow
ENSG00000270605.1	NA	yellow
ENSG00000270804.1	NA	yellow
ENSG00000272752.6	NA	yellow
ENSG00000273142.1	NA	yellow
ENSG00000274895.1	NA	yellow
ENSG00000274925.1	NA	yellow
ENSG00000275549.1	NA	yellow
ENSG00000277476.1	NA	yellow
ENSG00000282034.2	NA	yellow
ENSG00000285589.1	NA	yellow
ENSG00000288612.1	NA	yellow
ENSG00000289500.2	NA	yellow
ENSG00000290600.1	NA	yellow
ENSG00000290682.1	NA	yellow
ENSG00000290763.1	NA	yellow
ENSG00000290796.1	NA	yellow
ENSG00000290823.1	NA	yellow
ENSG00000290831.1	NA	yellow
ENSG00000290835.1	NA	yellow
ENSG00000291035.1	NA	yellow
ENSG00000291049.1	NA	yellow
ENSG00000291055.1	NA	yellow
ENSG00000291068.1	NA	yellow
ENSG00000291072.1	NA	yellow
ENSG00000291081.1	NA	yellow
ENSG00000291129.1	NA	yellow
ENSG00000291132.1	NA	yellow
ENSG00000291134.1	NA	yellow
ENSG00000291136.1	NA	yellow
ENSG00000291151.1	NA	yellow
ENSG00000291159.1	NA	yellow
ENSG00000291171.1	NA	yellow
ENSG00000291202.1	NA	yellow
ENSG00000291215.1	NA	yellow
