nodeName	altName	nodeAttr[nodesPresent, ]
ENSG00000177666.17	NA	black
ENSG00000177728.17	NA	black
ENSG00000178209.17	NA	black
ENSG00000178913.9	NA	black
ENSG00000178950.18	NA	black
ENSG00000178951.9	NA	black
ENSG00000179134.16	NA	black
ENSG00000179364.15	NA	black
ENSG00000179588.9	NA	black
ENSG00000179832.18	NA	black
ENSG00000180448.11	NA	black
ENSG00000180758.12	NA	black
ENSG00000180900.20	NA	black
ENSG00000180921.7	NA	black
ENSG00000181222.19	NA	black
ENSG00000181444.13	NA	black
ENSG00000181638.20	NA	black
ENSG00000182095.15	NA	black
ENSG00000182378.15	NA	black
ENSG00000182492.16	NA	black
ENSG00000182871.16	NA	black
ENSG00000182979.18	NA	black
ENSG00000183020.15	NA	black
ENSG00000183087.15	NA	black
ENSG00000183963.19	NA	black
ENSG00000184371.14	NA	black
ENSG00000184619.8	NA	black
ENSG00000184640.20	NA	black
ENSG00000184730.12	NA	black
ENSG00000184922.15	NA	black
ENSG00000185236.12	NA	black
ENSG00000185340.16	NA	black
ENSG00000185359.14	NA	black
ENSG00000185800.12	NA	black
ENSG00000185883.12	NA	black
ENSG00000186111.11	NA	black
ENSG00000186174.13	NA	black
ENSG00000186907.8	NA	black
ENSG00000187244.12	NA	black
ENSG00000187792.5	NA	black
ENSG00000188026.13	NA	black
ENSG00000188157.15	NA	black
ENSG00000188566.15	NA	black
ENSG00000188827.12	NA	black
ENSG00000196313.13	NA	black
ENSG00000196422.11	NA	black
ENSG00000196453.8	NA	black
ENSG00000196498.15	NA	black
ENSG00000196576.16	NA	black
ENSG00000196588.21	NA	black
ENSG00000196642.19	NA	black
ENSG00000196700.9	NA	black
ENSG00000197136.5	NA	black
ENSG00000197162.10	NA	black
ENSG00000197283.18	NA	black
ENSG00000197859.11	NA	black
ENSG00000198373.13	NA	black
ENSG00000198517.10	NA	black
ENSG00000198752.11	NA	black
ENSG00000198792.13	NA	black
ENSG00000203485.14	NA	black
ENSG00000203883.7	NA	black
ENSG00000204138.13	NA	black
ENSG00000204301.6	NA	black
ENSG00000204394.13	NA	black
ENSG00000204469.13	NA	black
ENSG00000205356.10	NA	black
ENSG00000212864.4	NA	black
ENSG00000214022.12	NA	black
ENSG00000227500.11	NA	black
ENSG00000230882.1	NA	black
ENSG00000231925.14	NA	black
ENSG00000232098.3	NA	black
ENSG00000248333.9	NA	black
ENSG00000251322.11	NA	black
ENSG00000254470.3	NA	black
ENSG00000257923.12	NA	black
ENSG00000258366.12	NA	black
ENSG00000261221.5	NA	black
ENSG00000262246.6	NA	black
ENSG00000266074.11	NA	black
ENSG00000266904.8	NA	black
ENSG00000267080.8	NA	black
ENSG00000272333.8	NA	black
ENSG00000272391.6	NA	black
ENSG00000275023.5	NA	black
ENSG00000277363.5	NA	black
ENSG00000283632.4	NA	black
ENSG00000288701.1	NA	black
ENSG00000290746.1	NA	black
ENSG00000290832.1	NA	black
ENSG00000290833.1	NA	black
